296,4107,127,59
297,424,127,46
298,3874,128,11
299,1475,129,74
300,143,129,10
301,510,129,56
302,1706,130,84
303,2514,130,55
304,2295,130,83
305,3381,130,75
306,1260,131,51
307,4017,131,82
308,4300,132,77
309,3427,132,46
310,3363,132,11
311,3777,133,67
312,1907,134,12
313,1314,135,80
314,3940,135,58
315,172,136,56
316,4496,136,9
317,1756,136,33
318,2685,136,22
319,2553,137,58
320,3053,137,74
321,689,138,40
322,823,138,34
323,2739,139,8
324,2242,139,44
325,1046,140,22
326,2561,140,84
327,3247,141,8
328,3175,142,17
329,621,142,50
330,4188,143,11
331,1294,143,76
332,3763,144,9
333,4144,145,70
334,1750,145,58
335,1956,146,45
336,1418,147,61
337,192,147,82
338,2186,147,45
339,3526,148,14
340,2629,148,9
341,1665,149,43
342,3748,150,20
343,725,150,31
344,4293,150,11
345,3858,151,88
346,3708,151,88
347,1308,151,69
348,1027,152,21
349,585,153,73
350,1035,154,8
351,1163,154,87
352,2940,155,50
353,1770,155,81
354,342,155,76
355,403,156,88
356,375,157,77
357,3340,158,88
358,1524,158,28
359,2216,159,46
360,700,160,17
361,1270,160,52
362,3017,161,41
363,183,162,50
364,3844,163,35
365,539,163,40
366,1400,164,56
367,1399,165,44
368,4004,165,11
369,3166,166,31
370,230,166,56
371,1900,167,70
372,2193,167,42
373,3269,168,38
374,1350,168,83
375,1413,169,45
376,2306,170,87
377,1941,171,6
378,4447,171,27
379,545,171,62
380,2604,172,20
381,3569,172,84
382,3965,173,73
383,1651,173,17
384,248,173,61
385,4494,174,88
386,606,174,33
387,4369,174,8
388,687,175,16
389,4175,175,63
390,2509,176,41
391,997,176,53
392,2036,176,7
393,1604,177,19
394,1166,178,40
395,127,178,78
396,3915,179,75
397,940,179,7
398,4124,180,17
399,305,181,58
400,582,181,7
401,4227,181,89
402,1657,182,22
403,1189,182,77
404,2116,183,33
405,1239,183,49
406,4357,184,35
407,4120,184,34
408,1876,184,62
409,2337,185,72
410,4140,185,7
411,1416,186,37
412,3070,186,24
413,4048,186,1
414,1857,187,72
415,531,187,39
416,1398,187,73
417,3681,187,4
418,3246,188,90
419,3715,188,32
420,618,189,10
421,2171,189,50
422,2593,190,86
423,3539,190,54
424,3381,190,22
425,4421,191,75
426,1591,192,24
427,3677,192,57
428,886,192,82
429,685,193,61
430,3664,193,14
431,259,194,58
432,3146,194,10
433,127,195,37
434,634,196,6
435,3729,196,34
436,766,197,47
437,816,197,66
438,4482,198,67
439,1665,198,30
440,80,199,8
441,2232,199,20
442,4062,200,11
443,2061,201,60
444,1561,201,31
445,4023,202,89
446,858,203,56
447,3138,204,1
448,2991,205,79
449,3411,205,38
450,3003,206,57
451,2562,207,30
452,544,207,74
453,1776,208,48
454,1961,208,3
455,1403,209,65
456,1084,209,73
457,2722,209,55
458,2727,210,3
459,4252,210,14
460,4001,210,46
461,1515,210,39
462,1246,211,29
463,3015,211,78
464,3533,211,72
465,1740,212,48
466,1797,212,78
467,1815,213,34
468,611,213,15
469,1841,213,12
470,2080,213,86
471,1327,214,13
472,503,214,7
473,1706,214,67
474,2,214,68
475,2122,215,8
476,3229,215,63
477,1628,216,49
478,1288,216,12
479,16,217,13
480,413,217,68
481,684,217,24
482,1182,218,49
483,1660,218,6
484,3088,219,23
485,3626,219,41
486,2803,219,42
487,4334,220,6
488,489,220,81
489,894,220,35
490,591,220,34
491,338,221,45
492,3068,221,37
493,1410,221,3
494,1361,222,38
495,1415,223,47
496,1583,224,13
497,3132,224,46
498,1295,224,30
499,1978,224,32
500,3481,225,9
501,288,226,51
502,3131,226,41
503,1537,226,29
504,2599,226,75
505,1596,227,52
506,3828,227,21
507,3912,228,87
508,4479,228,33
509,3462,228,10
510,632,229,12
511,4127,229,39
512,718,230,12
513,748,230,58
514,3708,230,13
515,4025,231,53
516,2688,231,25
517,1703,231,86
518,4327,232,35
519,8,233,2
520,324,233,17
521,2508,234,33
522,459,234,38
523,2390,235,71
524,85,236,87
525,87,236,17
526,2473,236,51
527,1712,237,16
528,4382,237,21
529,1523,238,25
530,2262,238,42
531,2298,238,12
532,3495,239,28
533,2679,239,6
534,2005,239,30
535,3182,240,39
536,3109,241,79
537,521,241,83
538,614,242,70
539,4500,242,35
540,3236,243,83
541,450,244,82
542,4283,244,28
543,1061,245,85
544,1680,246,3
545,3898,246,53
546,2483,246,30
547,3085,247,55
548,524,247,25
549,245,248,40
550,4123,248,28
551,1162,248,55
552,2725,248,89
553,2631,249,66
554,2343,249,32
555,1174,250,79
556,2215,250,3
557,3608,251,38
558,3748,252,31
559,3702,252,70
560,2803,252,86
561,3313,252,59
562,4304,253,42
563,1353,253,64
564,3676,254,2
565,882,254,45
566,970,255,20
567,506,255,15
568,1788,255,90
569,2640,255,87
570,1565,256,75
571,469,256,77
572,1062,257,57
573,3720,257,58
574,1476,257,67
575,3969,258,79
576,2381,259,25
577,3022,259,62
578,1079,260,39
579,3658,260,41
580,2315,261,71
581,2261,262,25
582,1177,263,35
583,4116,263,83
584,3556,263,34
585,2048,264,88
586,3417,264,24
587,3859,264,29
588,2446,265,71
589,1313,265,37
590,4168,265,17
591,2523,265,54
592,3433,266,79
593,2649,266,44
594,1620,266,62
595,1239,266,89
596,424,267,50
597,3572,267,47
598,1666,268,14
599,2332,268,5
600,3854,269,40
601,4322,269,14
602,3751,270,30
603,1241,271,63
604,2637,271,14
605,3319,271,72
606,2638,272,83
607,627,272,23
608,2801,273,47
609,650,273,81
610,3063,274,89
611,726,274,42
612,852,275,79
613,793,275,41
614,2641,276,71
615,1252,276,65
616,3701,277,11
617,2566,277,69
618,1267,278,62
619,1365,278,67
620,3907,278,48
621,327,279,47
622,3895,279,24
623,3447,279,7
624,2996,280,66
625,2026,280,82
626,2551,281,68
627,4459,281,68
628,157,282,40
629,31,282,23
630,4367,282,83
631,3400,283,6
632,1360,283,85
633,4242,283,65
634,1520,283,6
635,421,284,68
636,4350,284,62
637,2711,285,73
638,576,285,60
639,257,286,90
640,1676,286,33
641,4248,287,15
642,3866,287,15
643,1470,287,45
644,2774,288,66
645,55,288,3
646,4189,289,62
647,2905,290,27
648,1544,290,19
649,2863,291,27
650,3631,291,79
651,2259,292,17
652,1485,293,74
653,2222,293,28
654,4322,294,16
655,704,294,28
656,1150,294,62
657,1223,295,19
658,3710,295,67
659,1075,295,36
660,1468,296,41
661,3526,296,54
662,4278,296,53
663,3294,297,68
664,3621,297,16
665,2616,297,21
666,3576,297,71
667,2118,298,34
668,4177,298,26
669,3349,298,80
670,3237,299,87
671,23,299,88
672,2386,300,1
673,2861,300,58
674,2860,300,54
675,1088,300,22
676,4475,301,21
677,3222,302,3
678,2921,302,81
679,3267,303,60
680,3592,303,33
681,2269,304,86
682,714,305,54
683,4057,306,75
684,3195,306,28
685,2729,306,61
686,3217,307,82
687,1463,307,44
688,360,307,60
689,2947,308,36
690,3344,308,24
691,2850,309,85
692,4213,310,54
693,3760,310,83
694,3151,311,61
695,1006,312,19
696,3120,312,22
697,3052,312,41
698,2961,313,7
699,2889,313,51
700,2801,313,85
701,189,314,8
702,2350,314,84
703,1063,315,15
704,3628,315,76
705,115,315,44
706,4272,316,11
707,1248,316,47
708,691,317,44
709,3395,317,79
710,2958,317,23
711,1081,318,7
712,1983,319,37
713,14,319,81
714,2494,320,55
715,341,320,27
716,2569,320,57
717,4037,320,46
718,911,321,6
719,4148,321,69
720,3817,321,36
721,4053,322,77
722,1154,322,14
723,597,323,23
724,769,323,62
725,945,324,24
726,3399,324,36
727,3222,325,14
728,417,325,14
729,3433,325,49
730,1684,326,6
731,4254,326,67
732,449,327,82
733,3922,327,37
734,420,328,56
735,3971,328,11
736,2435,328,31
737,2915,329,88
738,4129,330,63
739,3815,330,51
740,552,331,42
741,3987,331,80
742,3692,332,75
743,4416,332,13
744,3847,333,7
745,839,333,57
746,2017,333,66
747,110,333,63
748,4114,334,7
749,2918,334,44
750,360,335,52
751,4198,336,29
752,1181,337,84
753,4281,338,6
754,3352,338,58
755,1845,338,43
756,3170,338,34
757,301,339,44
758,883,339,78
759,1883,340,55
760,2500,340,7
761,3186,341,28
762,2486,341,18
763,2542,342,3
764,2544,343,10
765,2819,343,23
766,440,344,24
767,1410,344,74
768,2612,345,62
769,2633,345,43
770,146,345,55
771,2403,345,47
772,3876,346,8
773,3509,347,1
774,369,347,24
775,3308,348,66
776,263,348,1
777,581,348,20
778,608,348,55
779,4354,349,79
780,3428,349,23
781,4123,349,2
782,4063,350,75
783,2347,351,63
784,2221,351,29
785,2397,351,81
786,1526,352,56
787,2076,352,28
788,295,352,49
789,1066,353,46
790,476,353,49
791,2773,354,65
792,2801,355,74
793,1704,355,4
794,2868,355,86
795,3103,356,6
796,1355,356,57
797,4264,357,16
798,4096,357,2
799,1054,358,72
800,3485,358,50
801,4249,359,3
802,2416,359,44
803,685,360,74
804,1548,360,24
805,625,360,89
806,2544,361,7
807,730,361,48
808,2826,362,67
809,2380,363,40
810,1201,364,21
811,2805,364,78
812,1836,365,47
813,1527,365,18
814,4300,365,20
815,3284,365,70
816,4254,366,56
817,2995,366,65
818,3583,366,1
819,319,367,5
820,2230,368,58
821,2883,368,27
822,467,369,50
823,1429,369,54
824,3819,370,6
825,4069,370,23
826,1030,371,16
827,3323,371,1
828,3193,371,54
829,3811,372,65
830,1084,372,24
831,3773,373,62
832,3381,373,14
833,1545,373,61
834,1764,374,2
835,2152,374,10
836,1134,375,14
837,1895,375,12
838,3341,376,60
839,2895,377,37
840,594,377,87
841,2865,378,16
842,3130,378,48
843,3432,379,21
844,657,379,10
845,332,380,11
846,2267,380,6
847,1180,381,9
848,1073,381,78
849,4412,382,68
850,2690,383,74
851,1961,384,68
852,302,384,45
853,1305,385,20
854,1196,385,5
855,2565,386,14
856,2748,387,38
857,871,387,45
858,3381,388,5
859,1975,388,17
860,2026,388,24
861,588,388,29
862,1134,389,22
863,3871,389,56
864,1463,389,34
865,2119,390,46
866,2998,390,62
867,4052,390,47
868,785,390,54
869,3098,391,15
870,3872,392,81
871,1758,393,61
872,3805,393,2
873,4281,394,5
874,942,394,56
875,874,395,32
876,2695,395,61
877,1076,396,31
878,3501,396,49
879,3534,396,36
880,2862,397,7
881,3722,397,83
882,4181,398,81
883,552,398,31
884,1871,398,47
885,3037,399,72
886,4094,399,82
887,1827,399,83
888,3583,400,85
889,248,400,13
890,2009,400,16
891,1832,401,34
892,4173,401,10
893,637,401,85
894,1807,402,74
895,2755,402,36
896,2653,402,24
897,1181,403,49
898,154,403,54
899,1341,404,79
900,4137,404,57
901,4014,405,3
902,897,405,50
903,2658,405,86
904,3461,405,21
905,1980,406,37
906,2805,406,71
907,3156,407,62
908,163,407,90
909,1688,407,47
910,4041,408,61
911,4275,408,5
912,2254,408,64
913,1643,408,13
914,1253,409,90
915,3983,409,50
916,612,409,75
917,1850,410,85
918,4291,410,86
919,3715,411,69
920,3570,411,80
921,2967,411,26
922,4360,412,73
923,3171,412,26
924,3857,412,7
925,1581,413,74
926,1558,413,46
927,2805,413,57
928,2852,414,45
929,2472,415,6
930,2391,415,86
931,3499,416,14
932,3196,417,2
933,1048,417,46
934,625,417,33
935,3632,418,78
936,640,418,8
937,3386,418,23
938,1157,419,84
939,4168,419,81
940,2568,419,30
941,451,420,65
942,3326,420,20
943,2207,420,15
944,3591,421,36
945,3571,421,1
946,2100,421,55
947,1504,422,77
948,3608,422,37
949,3195,422,43
950,2593,422,39
951,467,423,17
952,2155,424,32
953,1587,424,40
954,3777,425,42
955,2169,425,19
956,3985,425,28
957,4323,426,85
958,3419,426,79
959,698,426,23
960,2361,427,56
961,3402,427,21
962,4143,427,52
963,1199,428,27
964,3367,428,89
965,500,429,29
966,410,429,52
967,1980,429,31
968,1451,429,14
969,175,430,47
970,3335,431,34
971,1445,431,52
972,1656,432,4
973,3536,432,69
974,3457,433,68
975,480,433,86
976,1667,433,31
977,4298,433,7
978,514,434,51
979,501,434,31
980,1065,434,79
981,4030,435,25
982,2845,435,49
983,717,436,77
984,4198,436,47
985,1263,437,23
986,4063,437,31
987,1272,437,56
988,1934,438,25
989,408,438,44
990,4433,439,32
991,3667,439,53
992,1903,439,8
993,1579,440,52
994,1061,441,68
995,3707,442,51
996,4316,442,71
997,48,443,20
998,3157,444,22
999,2033,444,89
1000,2335,444,84
1001,1448,444,4
1002,1144,445,38
1003,2670,445,73
1004,1050,446,4
1005,2235,446,75
1006,4286,446,56
1007,3369,447,6
1008,4132,447,25
1009,3572,448,77
1010,4380,448,51
1011,2979,448,35
1012,2699,449,20
1013,2581,449,75
1014,3895,449,59
1015,2515,449,20
1016,3600,450,13
1017,4272,450,47
1018,564,451,40
1019,3967,451,64
1020,383,452,60
1021,816,452,35
1022,2051,453,7
1023,4205,454,67
1024,3655,454,30
1025,3546,454,31
1026,23,454,2
1027,3425,455,82
1028,945,456,55
1029,2496,456,7
1030,268,457,8
1031,4433,457,29
1032,1216,458,74
1033,739,458,25
1034,3462,459,34
1035,2424,459,66
1036,4491,460,30
1037,2982,460,74
1038,771,461,64
1039,2775,461,32
1040,3384,461,51
1041,4408,462,81
1042,998,462,65
1043,1156,462,80
1044,990,463,3
1045,343,463,37
1046,883,463,7
1047,3363,464,53
1048,343,464,75
1049,2898,464,54
1050,677,464,51
1051,2491,465,50
1052,1523,466,19
1053,3404,466,90
1054,2993,467,56
1055,3411,468,58
1056,3050,469,63
1057,3050,470,80
1058,297,470,28
1059,2436,470,10
1060,599,471,19
1061,1682,472,50
1062,3493,472,87
1063,1590,472,79
1064,376,472,89
1065,2183,473,86
1066,2106,473,70
1067,500,473,87
1068,4373,473,2
1069,845,474,61
1070,2795,474,36
1071,844,474,58
1072,2105,475,1
1073,2338,475,59
1074,2964,475,1
1075,491,476,59
1076,1965,476,39
1077,4042,476,4
1078,3985,477,79
1079,4476,477,50
1080,3450,478,57
1081,2836,478,29
1082,503,479,38
1083,1551,480,82
1084,1376,480,68
1085,3720,481,49
1086,1997,481,27
1087,1724,482,66
1088,2573,482,50
1089,790,483,31
1090,2809,483,57
1091,1435,483,4
1092,3903,483,9
1093,3850,484,47
1094,599,485,43
1095,2603,485,24
1096,3239,486,48
1097,3288,486,39
1098,1739,486,65
1099,2549,487,22
1100,3675,487,46
1101,3139,487,23
1102,990,488,81
1103,1678,488,75
1104,869,489,30
1105,1878,489,48
1106,1843,490,24
1107,3945,490,69
1108,3982,491,67
1109,2060,492,61
1110,3900,492,3
1111,2319,492,31
1112,235,493,5
1113,2612,493,13
1114,552,494,21
1115,3900,494,50
1116,3909,495,71
1117,3603,495,75
1118,3158,495,6
1119,1147,496,43
1120,3093,496,5
1121,3800,496,54
1122,2497,497,73
1123,1265,497,88
1124,4137,498,52
1125,894,499,10
1126,3503,499,77
1127,1119,500,18
1128,1790,501,17
1129,2941,501,82
1130,1578,502,36
1131,1680,502,79
1132,4358,503,70
1133,3872,503,35
1134,1169,504,9
1135,3557,505,53
1136,1424,505,60
1137,1079,505,62
1138,402,506,81
1139,144,506,89
1140,2567,506,80
1141,1204,506,12
1142,344,507,49
1143,2709,507,8
1144,3025,508,50
1145,909,509,41
1146,1865,509,49
1147,28,510,35
1148,4120,510,60
1149,3856,510,82
1150,1078,510,60
1151,2431,511,31
1152,4159,511,37
1153,1415,511,58
1154,1279,512,37
1155,542,513,81
1156,2819,513,82
1157,1249,514,7
1158,230,515,70
1159,2687,515,1
1160,2575,516,4
1161,2975,516,67
1162,4364,516,69
1163,2022,516,1
1164,3886,517,88
1165,3457,518,54
1166,4226,518,45
1167,2740,519,77
1168,3216,519,34
1169,4144,519,7
1170,3807,520,4
1171,3652,520,15
1172,864,521,54
1173,4038,521,68
1174,2092,521,78
1175,2220,522,36
1176,3518,522,52
1177,3872,522,23
1178,3810,523,23
1179,3083,523,31
1180,622,524,24
1181,975,524,78
1182,3855,525,78
1183,3726,525,23
1184,1599,526,51
1185,2315,526,56
1186,54,527,35
1187,592,528,21
1188,1018,529,51
1189,1499,529,55
1190,828,529,88
1191,87,529,36
1192,453,530,3
1193,4391,530,62
1194,2585,531,21
1195,4271,531,76
1196,2762,531,29
1197,4077,532,16
1198,142,533,22
1199,4477,533,58
1200,2268,534,90
1201,2919,534,87
1202,755,535,57
1203,2603,535,52
1204,2922,536,54
1205,808,536,63
1206,3387,536,79
1207,2859,537,28
1208,857,537,90
1209,1448,538,16
1210,3767,538,5
1211,2112,538,88
1212,3737,538,62
1213,1436,539,27
1214,2438,539,52
1215,476,539,46
1216,2933,540,1
1217,3167,541,36
1218,1333,541,78
1219,1712,542,40
1220,3795,542,68
1221,4214,542,89
1222,1729,543,73
1223,217,543,54
1224,4031,543,87
1225,2411,544,42
1226,531,544,20
1227,2398,544,87
1228,1902,545,74
1229,4141,545,78
1230,2731,545,17
1231,357,546,59
1232,3880,547,75
1233,1225,548,37
1234,2981,549,50
1235,515,550,26
1236,3571,551,68
1237,1061,551,59
1238,1650,552,34
1239,1202,553,19
1240,2522,553,62
1241,2984,553,67
1242,716,554,73
1243,1865,554,6
1244,4097,554,69
1245,2366,555,14
1246,1730,555,44
1247,214,556,54
1248,89,556,24
1249,47,556,81
1250,1120,556,51
1251,663,557,24
1252,1794,557,74
1253,5,557,51
1254,2620,558,37
1255,4444,558,78
1256,3554,559,61
1257,3040,560,34
1258,3855,560,68
1259,871,560,67
1260,3896,560,21
1261,96,561,67
1262,2500,561,63
1263,3582,561,37
1264,3955,561,52
1265,914,562,13
1266,3016,563,26
1267,2757,564,90
1268,619,564,16
1269,1726,565,48
1270,247,565,5
1271,210,566,81
1272,380,566,11
1273,247,567,33
1274,86,567,44
1275,2326,567,6
1276,3833,568,10
1277,3064,569,87
1278,2907,570,64
1279,2688,571,71
1280,3977,572,26
1281,3420,572,32
1282,2264,572,43
1283,3426,573,49
1284,1003,573,5
1285,3509,573,34
1286,4102,574,46
1287,2121,574,69
1288,2160,574,50
1289,2711,575,41
1290,3058,575,17
1291,3446,575,26
1292,2020,576,76
1293,887,577,32
1294,3951,578,5
1295,454,579,33
1296,1906,580,73
1297,4406,580,22
1298,3344,580,11
1299,2583,581,76
1300,3161,581,62
1301,3732,582,57
1302,4453,582,54
1303,4402,582,70
1304,1699,582,12
1305,89,583,18
1306,232,583,23
1307,1435,583,34
1308,3588,584,38
1309,1933,584,52
1310,613,584,3
1311,1901,585,72
1312,385,586,38
1313,587,587,52
1314,1289,587,12
1315,1647,587,80
1316,3298,588,1
1317,3877,589,55
1318,1343,589,65
1319,2050,590,33
1320,1423,590,69
1321,3415,591,6
1322,2652,591,45
1323,3269,592,7
1324,4385,592,54
1325,525,592,1
1326,4419,592,85
1327,1616,593,36
1328,2844,593,80
1329,282,593,60
1330,2587,594,1
1331,455,594,54
1332,2809,595,33
1333,1028,595,27
1334,509,595,50
1335,1812,595,65
1336,3141,596,6
1337,2410,597,81
1338,2091,597,86
1339,821,597,83
1340,2296,598,14
1341,3716,598,65
1342,2797,599,72
1343,3731,599,49
1344,3677,599,11
1345,4133,599,80
1346,1087,600,9
1347,2029,600,33
1348,3550,600,60
1349,3999,601,86
1350,2628,602,35
1351,3895,603,78
1352,405,603,1
1353,503,604,21
1354,272,605,14
1355,2940,605,11
1356,1565,606,71
1357,3251,607,28
1358,2238,607,52
1359,1323,608,7
1360,4358,609,55
1361,1433,610,51
1362,3543,610,8
1363,1992,611,85
1364,2477,611,26
1365,1536,612,21
1366,1139,612,30
1367,3471,613,48
1368,3958,613,21
1369,2849,613,41
1370,2954,613,8
1371,3351,614,78
1372,3521,614,22
1373,946,615,72
1374,894,615,56
1375,682,616,45
1376,2226,617,66
1377,1093,617,24
1378,3972,617,26
1379,886,617,2
1380,3503,618,32
1381,1192,619,69
1382,3430,619,15
1383,1364,620,80
1384,1447,621,46
1385,1625,622,22
1386,1268,622,82
1387,1103,623,13
1388,4314,623,81
1389,345,623,36
1390,3996,624,68
1391,4398,624,2
1392,4319,624,66
1393,2725,625,89
1394,2868,626,84
1395,2842,627,39
1396,1270,627,43
1397,1938,628,42
1398,3669,628,20
1399,2387,629,23
1400,3906,630,33
1401,2370,630,88
1402,858,631,64
1403,3646,631,86
1404,3338,632,83
1405,1083,633,77
1406,1999,633,86
1407,3422,634,3
1408,36,635,73
1409,4262,635,83
1410,2677,635,63
1411,2348,636,13
1412,2366,636,21
1413,2503,636,71
1414,2395,637,33
1415,741,637,53
1416,1188,637,55
1417,742,638,24
1418,1065,638,78
1419,4126,638,11
1420,4400,639,25
1421,4476,639,39
1422,2151,640,76
1423,2497,640,10
1424,44,641,36
1425,1389,641,77
1426,4151,642,83
1427,4382,642,2
1428,4130,643,62
1429,2302,643,25
1430,2936,644,75
1431,1461,644,14
1432,201,645,39
1433,2309,646,85
1434,3480,647,26
1435,3160,647,20
1436,2810,647,60
1437,3808,648,86
1438,972,648,43
1439,3090,648,22
1440,3231,649,39
1441,3494,650,81
1442,3724,651,2
1443,432,652,40
1444,4220,652,53
1445,2205,653,46
1446,4292,653,53
1447,1958,654,69
1448,2328,655,64
1449,1951,655,22
1450,721,655,82
1451,2286,656,34
1452,2897,656,54
1453,4422,657,69
1454,1633,657,61
1455,215,658,5
1456,3488,658,3
1457,1152,659,31
1458,1809,659,67
1459,4205,659,52
1460,1214,660,59
1461,2010,660,13
1462,616,660,25
1463,2083,661,33
1464,2306,661,46
1465,4132,662,55
1466,3202,663,42
1467,2844,663,27
1468,3054,663,63
1469,4152,664,71
1470,873,664,59
1471,581,664,36
1472,2074,664,58
1473,4013,665,35
1474,2104,665,60
1475,4261,665,77
1476,156,666,57
1477,3980,666,14
1478,3712,666,63
1479,3150,666,67
1480,2234,667,57
1481,3394,668,10
1482,452,668,65
1483,2521,668,25
1484,94,668,4
1485,3180,669,28
1486,679,670,18
1487,3720,670,6
1488,537,670,45
1489,4379,671,69
1490,2332,672,75
1491,1219,673,50
1492,784,674,52
1493,1600,674,22
1494,3301,675,45
1495,1007,675,50
1496,938,675,43
1497,1528,675,1
1498,528,676,5
1499,3994,676,86
1500,1748,677,20
1501,3105,677,86
1502,1364,677,9
1503,4334,678,17
1504,2034,678,67
1505,2048,678,38
1506,157,679,90
1507,1542,679,50
1508,4390,680,47
1509,2283,680,71
1510,180,681,81
1511,3699,681,63
1512,466,682,89
1513,1923,682,8
1514,1928,683,66
1515,338,683,90
1516,203,683,15
1517,4156,684,9
1518,2684,684,19
1519,155,684,46
1520,1874,685,59
1521,257,685,14
1522,2319,685,16
1523,3492,686,64
1524,183,686,68
1525,4292,686,76
1526,1141,687,54
1527,3063,687,31
1528,2679,687,89
1529,1084,687,18
1530,958,688,38
1531,3638,688,60
1532,2799,688,64
1533,2101,689,66
1534,3257,689,39
