159,1921-12-06 15:00:00,1,106,2,45,16,13,248
160,1921-12-15 15:00:00,1,125,1,245,16,220,207
161,1921-12-08 17:00:00,1,2,4,12,17,52,154
162,1921-12-10 17:30:00,1,87,4,151,17,72,105
163,1921-12-16 18:30:00,1,31,3,226,17,76,179
164,1921-12-25 18:30:00,1,158,4,210,17,134,145
165,1921-12-17 20:00:00,1,40,2,245,17,27,127
166,1921-12-02 21:30:00,1,45,2,101,17,5,197
167,1921-12-19 17:30:00,1,93,4,64,17,83,107
168,1921-12-14 21:30:00,1,114,5,104,17,45,24
169,1921-12-11 15:30:00,1,144,5,4,17,211,113
170,1921-12-12 20:00:00,1,64,4,98,17,101,95
171,1922-01-05 20:30:00,1,90,1,151,18,131,37
172,1922-01-17 21:00:00,1,97,2,176,18,248,37
173,1922-01-05 15:30:00,1,28,3,240,18,148,75
174,1922-01-24 18:30:00,1,179,5,17,18,64,19
175,1922-01-28 15:30:00,1,185,5,142,18,44,115
176,1922-01-05 19:00:00,1,110,4,109,18,249,244
177,1922-01-19 20:30:00,1,28,3,198,18,187,118
178,1922-01-28 20:00:00,1,52,5,177,18,141,27
179,1922-01-18 17:30:00,1,85,4,189,18,123,200
180,1922-01-15 17:30:00,1,180,3,93,18,74,141
181,1922-01-25 20:00:00,1,1,1,231,19,7,197
182,1922-01-17 16:30:00,1,104,4,156,19,45,158
183,1922-01-03 16:00:00,1,124,2,119,19,157,183
184,1922-01-06 16:00:00,1,124,4,237,19,167,224
185,1922-01-04 20:30:00,1,195,3,80,19,126,26
186,1922-01-13 19:30:00,1,106,1,85,19,14,222
187,1922-01-20 20:00:00,1,145,4,169,19,219,168
188,1922-01-04 19:30:00,1,36,4,19,19,214,223
189,1922-01-22 17:00:00,1,17,2,203,19,50,128
190,1922-01-20 21:30:00,1,81,5,119,19,244,163
191,1922-01-23 19:00:00,1,34,2,248,20,50,83
192,1922-01-12 17:00:00,1,13,4,197,20,239,98
193,1922-01-17 20:00:00,1,146,4,234,20,43,72
194,1922-01-19 18:30:00,1,174,3,114,20,131,97
195,1922-01-20 20:00:00,1,199,3,146,20,13,8
196,1922-01-15 18:00:00,1,93,2,150,20,60,133
197,1922-01-26 17:30:00,1,151,5,160,20,23,102
198,1922-01-24 18:00:00,1,31,3,200,20,210,130
199,1922-01-05 18:00:00,1,94,5,215,20,192,148
200,1922-01-28 21:00:00,1,171,5,168,20,159,86
201,1922-02-26 18:30:00,1,83,3,42,21,177,146
202,1922-02-12 20:00:00,1,20,5,104,21,127,117
203,1922-02-09 17:00:00,1,70,4,162,21,108,144
204,1922-02-19 15:30:00,1,67,2,90,21,108,216
205,1922-02-18 18:30:00,1,175,5,7,21,206,144
206,1922-02-08 18:30:00,1,76,2,204,21,58,5
207,1922-02-19 17:30:00,1,65,4,67,21,163,33
208,1922-02-26 16:00:00,1,140,5,142,21,96,157
209,1922-02-03 15:00:00,1,89,3,68,21,43,36
210,1922-02-13 17:30:00,1,157,3,127,21,100,243
211,1922-02-03 18:30:00,1,178,2,166,22,91,52
212,1922-02-25 18:30:00,1,22,2,40,22,247,238
213,1922-02-04 16:30:00,1,87,1,179,22,203,18
214,1922-02-15 17:30:00,1,31,2,246,22,151,17
215,1922-02-20 16:30:00,1,56,5,103,22,66,15
216,1922-02-07 18:00:00,1,158,4,111,22,111,163
217,1922-02-15 17:00:00,1,156,2,105,22,6,108
218,1922-02-05 15:00:00,1,55,4,134,22,218,131
219,1922-02-18 16:30:00,1,6,5,197,22,238,187
220,1922-02-24 21:30:00,1,58,3,98,22,39,92
221,1922-02-15 18:00:00,1,104,2,22,23,198,150
222,1922-02-24 19:30:00,1,39,5,220,23,35,7
223,1922-02-02 19:00:00,1,53,2,54,23,11,239
224,1922-02-14 15:30:00,1,107,2,103,23,143,42
225,1922-02-16 17:30:00,1,34,4,227,23,237,76
226,1922-02-14 16:00:00,1,149,3,11,23,162,86
227,1922-02-02 18:30:00,1,53,1,61,23,101,51
228,1922-02-25 15:30:00,1,121,5,181,23,145,72
229,1922-02-12 19:00:00,1,10,5,22,23,66,117
230,1922-02-10 18:30:00,1,91,2,201,23,198,106
231,1922-03-14 19:00:00,1,161,4,120,24,65,171
232,1922-03-20 16:00:00,1,41,5,154,24,117,153
233,1922-03-15 21:30:00,1,113,1,227,24,224,128
234,1922-03-26 20:30:00,1,133,4,111,24,208,75
235,1922-03-28 21:00:00,1,171,3,187,24,139,247
236,1922-03-25 15:00:00,1,162,2,194,24,118,195
237,1922-03-01 20:00:00,1,96,1,53,24,175,136
238,1922-03-07 18:00:00,1,108,1,182,24,117,129
239,1922-03-19 19:30:00,1,189,3,219,24,121,158
240,1922-03-12 21:30:00,1,148,3,233,24,181,97
241,1922-03-08 17:00:00,1,189,4,122,25,139,178
242,1922-03-15 15:00:00,1,159,4,51,25,217,19
243,1922-03-05 16:30:00,1,43,5,130,25,36,28
244,1922-03-26 16:00:00,1,21,3,141,25,77,28
245,1922-03-08 19:30:00,1,10,1,123,25,71,113
246,1922-03-08 17:00:00,1,139,4,164,25,85,126
247,1922-03-10 21:00:00,1,157,5,191,25,22,114
248,1922-03-10 16:30:00,1,54,5,174,25,149,151
249,1922-03-05 17:30:00,1,157,5,183,25,143,15
250,1922-03-03 19:30:00,1,190,1,10,25,121,233
251,1922-04-05 16:30:00,1,33,4,201,26,191,210
252,1922-04-23 16:00:00,1,45,5,40,26,213,67
253,1922-04-22 16:30:00,1,65,5,135,26,58,222
254,1922-04-20 16:00:00,1,133,5,41,26,248,35
255,1922-04-10 19:00:00,1,33,2,141,26,52,100
256,1922-04-16 20:00:00,1,86,2,208,26,119,83
257,1922-04-03 21:30:00,1,49,1,137,26,157,60
258,1922-04-28 17:30:00,1,170,2,21,26,13,105
259,1922-04-07 19:00:00,1,81,5,243,26,170,75
260,1922-04-06 21:00:00,1,72,5,228,26,62,58
261,1922-04-05 16:30:00,1,100,5,171,27,82,171
262,1922-04-09 17:00:00,1,87,2,223,27,46,133
263,1922-04-11 15:00:00,1,70,1,147,27,229,215
264,1922-04-15 15:00:00,1,82,2,109,27,56,210
265,1922-04-09 21:00:00,1,138,4,34,27,66,111
266,1922-04-17 19:00:00,1,51,1,82,27,75,167
267,1922-04-12 19:00:00,1,175,1,61,27,171,137
268,1922-04-26 20:30:00,1,109,2,155,27,106,55
269,1922-04-08 17:30:00,1,194,2,228,27,201,236
270,1922-04-09 18:00:00,1,102,1,173,27,81,64
271,1922-04-03 17:00:00,1,12,3,172,28,204,115
272,1922-04-24 15:00:00,1,122,5,66,28,90,19
273,1922-04-04 20:30:00,1,199,4,229,28,142,38
274,1922-04-16 15:00:00,1,117,2,210,28,3,163
275,1922-04-18 18:30:00,1,76,2,108,28,151,63
276,1922-04-25 17:30:00,1,127,3,173,28,22,23
277,1922-04-28 20:30:00,1,179,3,22,28,76,126
278,1922-04-14 19:00:00,1,37,1,106,28,191,119
279,1922-04-09 15:30:00,1,41,3,85,28,75,8
280,1922-04-27 16:30:00,1,165,4,111,28,97,66
281,1922-05-11 16:30:00,1,14,3,75,29,162,118
282,1922-05-01 17:30:00,1,135,1,106,29,226,183
283,1922-05-01 17:30:00,1,63,5,192,29,85,4
284,1922-05-14 19:30:00,1,137,5,210,29,6,108
285,1922-05-04 17:00:00,1,115,3,166,29,203,71
286,1922-05-09 18:00:00,1,131,4,206,29,216,21
287,1922-05-23 15:30:00,1,152,1,201,29,200,55
288,1922-05-26 20:00:00,1,174,2,105,29,71,15
289,1922-05-15 15:00:00,1,185,5,58,29,25,55
290,1922-05-25 16:30:00,1,83,4,115,29,82,89
291,1922-05-16 18:00:00,1,146,4,69,30,194,40
292,1922-05-18 21:00:00,1,15,1,1,30,156,141
293,1922-05-14 19:30:00,1,153,2,83,30,241,250
294,1922-05-27 19:30:00,1,38,5,109,30,105,155
295,1922-05-23 17:00:00,1,13,3,225,30,131,72
296,1922-05-27 21:00:00,1,56,2,207,30,102,213
297,1922-05-13 21:30:00,1,160,1,51,30,36,242
298,1922-05-03 21:30:00,1,106,4,84,30,106,237
299,1922-05-07 18:30:00,1,85,3,126,30,105,129
300,1922-05-22 18:00:00,1,199,2,226,30,68,208
301,1922-05-16 16:00:00,1,191,4,94,31,10,36
302,1922-05-15 15:30:00,1,78,3,223,31,200,85
303,1922-05-01 21:00:00,1,114,4,212,31,245,111
304,1922-05-18 18:30:00,1,145,2,83,31,121,134
305,1922-05-03 21:30:00,1,186,3,228,31,228,238
306,1922-05-11 20:00:00,1,22,3,192,31,35,116
307,1922-05-22 16:00:00,1,58,2,228,31,66,165
308,1922-05-18 21:00:00,1,142,5,215,31,196,198
309,1922-05-26 21:00:00,1,167,3,219,31,132,225
310,1922-05-14 17:30:00,1,196,2,176,31,179,218
311,1922-06-08 21:30:00,1,9,5,92,32,167,198
312,1922-06-23 20:30:00,1,67,5,167,32,246,130
313,1922-06-12 18:30:00,1,199,4,136,32,23,145
314,1922-06-28 20:00:00,1,101,1,97,32,151,49
315,1922-06-09 20:30:00,1,149,4,237,32,183,122
316,1922-06-23 15:30:00,1,115,1,199,32,9,221
317,1922-06-12 17:30:00,1,30,5,98,32,136,38
318,1922-06-23 19:30:00,1,126,5,63,32,151,245
319,1922-06-07 20:30:00,1,153,2,231,32,142,136
320,1922-06-27 18:30:00,1,9,5,79,32,99,171
321,1922-07-14 21:30:00,2,21,1,42,1,111,208
322,1922-07-03 15:00:00,2,177,3,43,1,168,69
323,1922-07-05 20:00:00,2,168,1,88,1,25,141
324,1922-07-11 17:30:00,2,149,2,235,1,238,207
325,1922-07-23 19:30:00,2,93,5,14,1,50,192
326,1922-07-21 18:30:00,2,16,2,186,1,170,57
327,1922-07-23 21:00:00,2,149,2,155,1,150,86
328,1922-07-01 15:00:00,2,46,5,220,1,56,242
329,1922-07-12 21:30:00,2,84,3,7,1,141,110
330,1922-07-23 21:30:00,2,19,3,42,1,82,57
331,1922-07-26 15:30:00,2,1,5,242,2,127,61
332,1922-07-18 20:00:00,2,25,4,231,2,245,117
333,1922-07-20 20:00:00,2,148,2,228,2,191,130
334,1922-07-25 20:00:00,2,5,4,210,2,28,98
335,1922-07-19 16:30:00,2,46,3,68,2,65,136
336,1922-07-03 21:30:00,2,46,5,37,2,20,128
337,1922-07-27 20:00:00,2,66,1,163,2,164,145
338,1922-07-18 16:00:00,2,197,4,212,2,163,144
339,1922-07-05 18:30:00,2,91,5,217,2,63,74
340,1922-07-23 16:00:00,2,72,2,203,2,209,187
341,1922-08-28 16:30:00,2,28,4,91,3,70,153
342,1922-08-04 19:00:00,2,8,5,119,3,249,249
343,1922-08-27 19:30:00,2,97,1,171,3,51,66
344,1922-08-21 21:30:00,2,118,4,29,3,221,11
345,1922-08-18 16:30:00,2,132,4,184,3,145,140
346,1922-08-20 17:00:00,2,136,4,19,3,172,174
347,1922-08-19 19:30:00,2,19,1,61,3,88,177
348,1922-08-26 20:30:00,2,8,5,86,3,170,38
349,1922-08-01 17:30:00,2,177,3,144,3,86,227
350,1922-08-27 19:30:00,2,76,5,4,3,61,242
351,1922-08-14 18:00:00,2,141,5,211,4,95,178
352,1922-08-07 21:30:00,2,126,4,95,4,223,151
353,1922-08-09 20:30:00,2,68,1,151,4,214,17
354,1922-08-03 21:00:00,2,46,1,222,4,224,89
355,1922-08-06 15:30:00,2,113,3,118,4,104,146
356,1922-08-05 17:30:00,2,130,1,9,4,72,205
357,1922-08-11 21:30:00,2,52,4,238,4,185,131
358,1922-08-04 21:00:00,2,10,4,209,4,183,59
359,1922-08-09 21:30:00,2,97,4,123,4,199,164
360,1922-08-06 19:00:00,2,163,5,104,4,23,100
361,1922-08-21 17:00:00,2,134,1,142,5,18,3
362,1922-08-03 19:30:00,2,186,2,35,5,44,171
363,1922-08-11 19:00:00,2,58,2,13,5,122,5
364,1922-08-17 20:00:00,2,34,4,27,5,93,4
365,1922-08-02 20:00:00,2,99,1,64,5,207,243
366,1922-08-23 17:00:00,2,99,4,138,5,121,48
367,1922-08-16 20:00:00,2,184,5,2,5,46,212
368,1922-08-14 19:30:00,2,134,5,150,5,13,99
369,1922-08-05 19:30:00,2,14,4,239,5,244,246
370,1922-08-06 20:00:00,2,55,4,30,5,4,134
371,1922-09-23 15:30:00,2,59,4,49,6,223,147
372,1922-09-05 19:30:00,2,70,2,209,6,31,166
373,1922-09-16 17:30:00,2,80,4,231,6,50,117
374,1922-09-03 19:00:00,2,69,2,185,6,220,34
375,1922-09-14 15:30:00,2,160,2,218,6,99,218
376,1922-09-16 19:30:00,2,8,1,127,6,68,62
377,1922-09-17 20:30:00,2,143,3,204,6,173,80
378,1922-09-21 20:00:00,2,170,4,85,6,91,226
379,1922-09-02 17:00:00,2,157,3,161,6,49,107
380,1922-09-03 18:00:00,2,7,5,70,6,42,216
381,1922-09-24 21:00:00,2,181,4,61,7,228,223
382,1922-09-09 16:00:00,2,51,5,24,7,125,227
383,1922-09-17 17:00:00,2,5,2,81,7,182,6
384,1922-09-28 21:00:00,2,140,3,173,7,202,202
385,1922-09-06 17:00:00,2,122,3,159,7,69,248
386,1922-09-17 19:00:00,2,199,2,219,7,181,32
387,1922-09-20 17:30:00,2,87,3,191,7,140,52
388,1922-09-06 18:00:00,2,149,4,97,7,157,122
389,1922-09-28 19:00:00,2,62,5,77,7,107,138
390,1922-09-28 16:30:00,2,177,4,153,7,94,170
391,1922-09-18 21:00:00,2,12,1,107,8,208,136
392,1922-09-04 20:00:00,2,125,1,205,8,233,238
393,1922-09-15 20:30:00,2,141,1,71,8,166,62
394,1922-09-17 18:30:00,2,92,5,56,8,84,163
395,1922-09-04 15:00:00,2,149,4,249,8,41,177
396,1922-09-26 17:00:00,2,134,2,232,8,37,47
397,1922-09-25 19:00:00,2,159,1,152,8,13,74
398,1922-09-11 19:30:00,2,14,3,237,8,62,245
399,1922-09-14 18:30:00,2,112,3,121,8,219,105
400,1922-09-18 17:30:00,2,99,4,25,8,194,112
401,1922-10-23 21:00:00,2,162,4,100,9,75,206
402,1922-10-14 19:30:00,2,31,4,93,9,242,109
403,1922-10-11 16:00:00,2,12,4,171,9,74,244
404,1922-10-19 17:00:00,2,127,4,187,9,146,40
405,1922-10-19 19:00:00,2,161,2,74,9,178,209
406,1922-10-23 21:30:00,2,45,1,230,9,26,209
407,1922-10-28 19:30:00,2,111,4,30,9,117,148
408,1922-10-09 16:00:00,2,161,1,200,9,211,127
409,1922-10-07 20:30:00,2,149,1,221,9,83,244
410,1922-10-02 19:30:00,2,145,2,3,9,89,131
411,1922-10-26 20:00:00,2,61,2,27,10,47,203
412,1922-10-10 21:00:00,2,64,4,127,10,213,195
413,1922-10-12 17:30:00,2,11,1,169,10,228,125
414,1922-10-18 18:30:00,2,130,4,120,10,30,119
415,1922-10-22 21:30:00,2,54,4,71,10,218,129
416,1922-10-01 21:30:00,2,131,4,247,10,47,85
417,1922-10-15 16:30:00,2,91,2,172,10,196,92
418,1922-10-13 19:00:00,2,127,5,43,10,169,144
419,1922-10-27 19:00:00,2,162,5,220,10,191,25
420,1922-10-08 18:00:00,2,134,3,134,10,146,237
421,1922-10-23 20:30:00,2,45,4,119,11,105,11
422,1922-10-20 16:00:00,2,45,5,60,11,100,168
423,1922-10-24 15:30:00,2,141,4,235,11,105,34
424,1922-10-04 15:00:00,2,22,3,53,11,160,20
425,1922-10-05 15:00:00,2,39,5,250,11,245,139
426,1922-10-01 19:00:00,2,42,5,116,11,72,30
427,1922-10-14 20:00:00,2,9,4,240,11,53,125
428,1922-10-28 19:00:00,2,143,1,199,11,7,58
429,1922-10-02 19:00:00,2,193,5,108,11,209,172
430,1922-10-27 19:00:00,2,12,3,165,11,48,208
431,1922-11-22 18:00:00,2,99,4,87,12,133,80
432,1922-11-26 19:30:00,2,142,5,62,12,235,145
433,1922-11-08 15:30:00,2,149,1,89,12,161,179
434,1922-11-25 17:00:00,2,186,2,88,12,242,86
435,1922-11-15 16:30:00,2,149,5,141,12,4,210
436,1922-11-10 18:30:00,2,192,4,208,12,67,230
437,1922-11-02 18:30:00,2,83,5,100,12,66,12
438,1922-11-02 17:00:00,2,21,4,53,12,52,47
439,1922-11-01 17:00:00,2,153,2,130,12,115,148
440,1922-11-12 19:30:00,2,154,4,236,12,36,236
441,1922-11-26 17:30:00,2,65,2,3,13,77,230
442,1922-11-02 19:30:00,2,121,2,221,13,227,132
443,1922-11-26 16:30:00,2,71,1,84,13,231,185
444,1922-11-19 17:00:00,2,167,5,172,13,123,139
445,1922-11-13 15:30:00,2,45,3,228,13,36,233
446,1922-11-19 18:30:00,2,133,5,183,13,182,124
447,1922-11-03 15:30:00,2,187,1,206,13,122,239
448,1922-11-16 18:00:00,2,131,4,133,13,217,27
449,1922-11-13 19:00:00,2,128,3,53,13,111,117
450,1922-11-06 15:00:00,2,44,5,153,13,243,168
451,1922-11-26 16:30:00,2,127,5,82,14,29,218
452,1922-11-11 19:30:00,2,57,5,9,14,195,21
453,1922-11-06 21:30:00,2,142,4,16,14,233,140
454,1922-11-23 16:30:00,2,164,2,103,14,193,211
455,1922-11-04 15:00:00,2,135,5,221,14,136,197
456,1922-11-27 18:30:00,2,13,1,116,14,185,37
457,1922-11-21 15:30:00,2,159,2,189,14,132,154
458,1922-11-08 19:30:00,2,174,1,185,14,219,163
459,1922-11-09 18:30:00,2,188,1,244,14,159,48
460,1922-11-05 16:00:00,2,24,3,86,14,87,9
461,1922-12-12 16:30:00,2,152,2,159,15,140,162
462,1922-12-21 18:30:00,2,26,3,158,15,87,50
463,1922-12-23 15:00:00,2,57,1,106,15,48,168
464,1922-12-27 16:30:00,2,41,2,65,15,188,203
465,1922-12-22 20:30:00,2,14,2,48,15,225,165
466,1922-12-19 21:30:00,2,161,1,144,15,154,125
467,1922-12-28 17:30:00,2,83,5,36,15,55,48
468,1922-12-13 18:30:00,2,119,4,187,15,140,111
469,1922-12-25 20:00:00,2,30,2,96,15,47,108
470,1922-12-13 15:00:00,2,174,2,158,15,84,22
471,1922-12-13 15:00:00,2,52,1,161,16,94,168
472,1922-12-17 18:00:00,2,29,1,236,16,115,241
473,1922-12-07 19:30:00,2,53,1,52,16,209,107
474,1922-12-22 17:00:00,2,2,3,182,16,110,80
475,1922-12-19 16:30:00,2,33,1,74,16,186,100
476,1922-12-16 17:00:00,2,15,3,19,16,73,108
477,1922-12-16 19:00:00,2,33,3,226,16,185,113
478,1922-12-11 18:30:00,2,181,4,89,16,68,239
479,1922-12-20 18:30:00,2,152,5,82,16,107,24
480,1922-12-06 18:00:00,2,150,3,34,16,41,94
481,1922-12-27 19:00:00,2,123,2,171,17,80,229
482,1922-12-12 16:30:00,2,153,4,163,17,114,190
