298,832,160,82
299,560,161,32
300,2440,161,26
301,3993,162,69
302,4458,163,34
303,310,163,65
304,1352,163,86
305,1793,164,64
306,1157,164,3
307,607,164,81
308,285,165,51
309,1620,165,43
310,295,166,12
311,1146,166,35
312,2998,167,20
313,3369,168,18
314,1743,168,27
315,3306,168,68
316,1552,169,12
317,585,169,14
318,2181,170,72
319,960,170,62
320,2889,170,4
321,4320,171,80
322,2915,171,17
323,1304,172,26
324,2796,172,16
325,3093,172,54
326,1600,173,54
327,171,174,51
328,2580,175,52
329,2692,175,17
330,4035,175,27
331,2750,176,2
332,1591,177,35
333,1478,178,41
334,3093,178,53
335,3586,179,37
336,3716,180,69
337,1895,180,12
338,1674,180,36
339,3230,181,75
340,2316,181,38
341,1610,181,51
342,4162,182,34
343,356,182,25
344,2503,183,47
345,1922,183,77
346,3660,183,39
347,800,184,26
348,828,185,12
349,2394,186,41
350,1054,187,45
351,3666,188,53
352,461,188,76
353,2354,189,65
354,1840,190,39
355,1767,191,31
356,2173,191,71
357,2688,192,4
358,4151,192,19
359,3319,193,56
360,3697,194,59
361,1052,195,10
362,2199,195,32
363,2725,195,59
364,3971,196,53
365,1501,196,72
366,4190,197,61
367,1715,197,1
368,3494,197,58
369,1221,198,22
370,1136,198,21
371,3390,199,80
372,1984,200,17
373,1818,200,3
374,4379,201,56
375,4040,201,77
376,4166,202,32
377,2978,202,89
378,3726,202,78
379,2556,203,46
380,824,203,8
381,3030,204,47
382,3764,204,78
383,777,205,8
384,1730,205,6
385,4458,205,40
386,3151,206,48
387,327,206,58
388,2614,207,18
389,970,207,47
390,206,208,74
391,2359,208,77
392,3054,209,83
393,3885,210,5
394,2859,210,71
395,447,211,8
396,1375,212,66
397,2940,212,3
398,1073,213,67
399,706,213,29
400,3637,213,54
401,3434,214,32
402,1560,214,13
403,249,214,24
404,1992,215,4
405,4425,215,85
406,1933,216,46
407,3644,216,52
408,2104,217,77
409,4048,217,2
410,2158,217,4
411,4237,218,20
412,3749,219,71
413,4049,220,58
414,1577,221,26
415,2536,222,1
416,1996,222,60
417,1363,223,48
418,1353,224,30
419,2547,225,75
420,2069,226,27
421,1072,226,53
422,794,227,88
423,1817,227,28
424,1591,228,46
425,763,229,21
426,1045,229,87
427,1303,229,39
428,3622,230,86
429,4456,230,54
430,4228,231,88
431,4202,231,9
432,3681,232,9
433,3695,232,86
434,912,233,84
435,2715,233,34
436,2545,234,83
437,4338,234,52
438,3902,235,78
439,3611,235,32
440,315,236,13
441,36,236,81
442,4287,237,26
443,1016,237,36
444,1286,237,20
445,1842,238,7
446,1559,238,75
447,2827,239,82
448,3588,240,36
449,3025,241,57
450,3161,241,83
451,505,241,23
452,924,242,63
453,2336,242,83
454,2507,243,29
455,1536,244,57
456,3442,244,54
457,1789,245,21
458,1760,246,8
459,2677,247,39
460,2494,247,5
461,1328,248,6
462,4364,249,12
463,3644,249,23
464,2808,250,43
465,4123,250,82
466,4347,250,11
467,2168,251,18
468,3736,251,23
469,2114,251,31
470,406,252,14
471,3585,252,89
472,3375,253,67
473,332,254,85
474,2540,254,89
475,1274,255,17
476,3482,256,45
477,1186,256,3
478,4317,257,38
479,4129,257,5
480,826,258,16
481,2876,258,3
482,916,258,1
483,1857,259,79
484,3177,260,57
485,3786,260,27
486,4005,261,55
487,673,261,21
488,1633,261,26
489,3541,262,57
490,4498,262,23
491,1986,263,87
492,1215,263,42
493,2275,263,50
494,1049,264,21
495,3477,264,54
496,1570,265,7
497,3792,266,56
498,1050,267,61
499,4197,267,32
500,1656,267,10
501,2853,268,34
502,1864,268,67
503,4008,268,6
504,881,269,55
505,3648,269,64
506,4084,270,75
507,2146,270,48
508,1626,271,55
509,3327,272,57
510,1068,273,45
511,3574,273,86
512,3276,274,66
513,3027,275,11
514,4391,276,73
515,4470,276,77
516,1863,277,12
517,4418,277,18
518,2765,277,84
519,2694,278,30
520,3624,278,69
521,775,279,50
522,2022,279,73
523,1853,279,32
524,431,280,31
525,2450,280,87
526,3118,281,47
527,2480,281,52
528,4128,282,42
529,2397,282,70
530,200,283,87
531,835,283,79
532,1197,284,78
533,3790,285,57
534,347,286,86
535,3575,286,75
536,1441,287,4
537,2852,287,26
538,249,287,44
539,3705,288,60
540,2781,289,36
541,591,290,66
542,869,291,53
543,3944,291,82
544,137,291,26
545,2313,292,87
546,632,293,76
547,2278,293,86
548,1494,294,10
549,457,294,79
550,1053,294,2
551,2470,295,19
552,341,295,77
553,3410,296,28
554,1604,296,89
555,3598,297,72
556,381,297,35
557,2163,298,29
558,2539,298,9
559,2491,299,45
560,3057,299,17
561,1945,299,79
562,3630,300,45
563,3050,300,43
564,4423,301,40
565,1672,301,36
566,4446,302,14
567,646,303,57
568,2350,304,60
569,41,304,43
570,3358,304,24
571,525,305,28
572,11,306,20
573,4001,306,70
574,3599,306,75
575,3997,307,21
576,3945,307,64
577,1854,308,78
578,726,308,43
579,1828,308,60
580,3271,309,49
581,271,309,8
582,2798,310,59
583,2101,310,31
584,3858,311,15
585,3928,311,18
586,2276,311,88
587,4396,312,70
588,3473,313,22
589,4218,313,33
590,3090,314,20
591,2202,314,50
592,980,315,73
593,2165,316,25
594,3614,316,36
595,2836,316,27
596,220,317,52
597,787,318,74
598,484,319,83
599,1885,319,15
600,4204,320,9
601,61,321,60
602,4129,321,46
603,4363,322,51
604,1275,322,36
605,297,323,74
606,4042,323,41
607,3764,324,76
608,793,324,32
609,94,325,68
610,1146,326,90
611,2534,326,9
612,2355,327,83
613,1390,327,35
614,584,328,71
615,376,328,18
616,1400,328,3
617,1208,329,44
618,1503,329,41
619,2005,329,84
620,1765,330,70
621,1956,330,82
622,1917,331,16
623,1486,331,41
624,2310,332,16
625,2499,332,26
626,3665,333,48
627,260,333,67
628,1818,334,61
629,2105,334,55
630,121,335,75
631,2857,336,19
632,2929,337,12
633,3784,337,63
634,3800,338,37
635,2686,338,7
636,2092,338,36
637,1913,339,11
638,1920,339,69
639,815,340,52
640,4234,341,21
641,265,342,35
642,1254,342,68
643,2539,342,83
644,1308,343,71
645,699,343,28
646,461,343,52
647,1774,344,69
648,4079,344,90
649,3307,344,20
650,3537,345,81
651,2624,345,22
652,3278,345,57
653,1382,346,52
654,360,346,59
655,2415,346,19
656,1513,347,21
657,3743,347,16
658,2342,348,80
659,4193,348,26
660,2643,349,20
661,993,349,52
662,2183,349,11
663,353,350,69
664,3844,350,50
665,1256,351,1
666,3797,351,87
667,227,352,69
668,3297,353,63
669,66,354,35
670,3657,354,79
671,1375,354,63
672,2304,355,31
673,2441,355,1
674,3426,355,79
675,1922,356,79
676,12,356,22
677,1308,357,16
678,1522,358,87
679,2717,358,33
680,749,359,41
681,2935,360,73
682,3137,361,13
683,3436,361,5
684,1856,361,15
685,3075,362,38
686,4268,362,9
687,3680,362,19
688,3910,363,78
689,391,363,14
690,1531,364,66
691,424,364,27
692,673,365,69
693,1025,365,58
694,3128,366,60
695,1419,366,36
696,3100,367,52
697,4326,367,70
698,1400,367,15
699,406,368,16
700,1544,368,20
701,82,369,24
702,3398,369,36
703,1217,369,90
704,3887,370,89
705,3865,370,2
706,1475,371,58
707,1977,372,48
708,650,372,7
709,698,372,46
710,145,373,19
711,2191,373,58
712,506,374,64
713,2094,374,52
714,3848,375,10
715,3092,376,54
716,946,377,1
717,3125,377,48
718,644,378,19
719,2857,379,86
720,3307,379,85
721,2935,380,9
722,4476,380,73
723,3092,380,78
724,3737,381,47
725,2597,381,17
726,1362,382,28
727,3328,382,71
728,1234,383,76
729,1874,383,18
730,2328,383,73
731,1540,384,6
732,2157,384,59
733,766,385,82
734,1651,386,10
735,1590,387,2
736,12,387,62
737,4367,388,56
738,3511,389,32
739,1205,390,18
740,452,390,50
741,1330,391,16
742,3796,391,57
743,1106,392,2
744,790,393,60
745,2308,393,50
746,940,394,21
747,3021,394,51
748,1604,395,20
749,3737,395,46
750,1440,396,72
751,2858,396,19
752,1189,397,35
753,747,397,74
754,530,398,16
755,3506,398,40
756,2743,399,27
757,1644,399,41
758,162,399,84
759,1496,400,7
760,4218,400,7
761,4099,401,10
762,3386,401,25
763,2983,402,90
764,440,402,35
765,3478,403,19
766,1838,403,86
767,3530,404,80
768,731,404,80
769,1347,405,16
770,3529,405,31
771,88,405,39
772,4061,406,60
773,2013,407,41
774,2542,407,29
775,2201,408,39
776,2958,409,90
777,2463,409,72
778,3239,410,37
779,268,410,28
780,4087,410,13
781,3646,411,90
782,1617,411,1
783,987,412,82
784,558,412,59
785,1780,412,86
786,1778,413,20
787,3673,414,47
788,1671,414,10
789,2249,414,61
790,520,415,85
791,2067,415,88
792,3428,415,12
793,1784,416,55
794,2419,416,79
795,3971,417,40
796,2939,417,67
797,3454,418,89
798,2360,418,31
799,1366,419,18
800,3480,420,21
801,233,421,21
802,1605,421,76
803,3931,422,9
804,466,422,74
805,711,422,30
806,1713,423,41
807,808,424,88
808,3187,424,79
809,729,425,37
810,232,426,70
811,201,426,39
812,1367,427,51
813,1534,427,59
814,2513,428,66
815,2094,428,37
816,4352,429,72
817,2343,429,27
818,30,429,71
819,3895,430,84
820,4487,430,19
821,2758,431,66
822,3739,431,31
823,858,432,25
824,3874,433,18
825,3426,433,61
826,2735,434,40
827,3630,435,13
828,1891,435,32
829,3143,436,79
830,4105,437,82
831,2445,438,32
832,976,438,25
833,3560,439,66
834,3462,440,42
835,4393,441,28
836,1133,441,60
837,118,442,84
838,1901,442,25
839,3827,443,27
840,3791,443,22
841,1034,444,33
842,4013,444,84
843,3856,445,18
844,2119,445,9
845,938,445,84
846,686,446,65
847,3664,447,84
848,3067,447,54
849,1536,448,28
850,4373,448,37
851,107,449,35
852,3350,449,9
853,1397,449,31
854,65,450,58
855,556,451,48
856,2898,451,77
857,3109,452,49
858,1451,452,50
859,4264,453,82
860,246,453,10
861,837,454,88
862,4275,454,40
863,4320,455,76
864,3179,455,22
865,678,455,62
866,4003,456,80
867,1723,457,58
868,599,458,18
869,370,459,58
870,857,459,70
871,2529,460,57
872,989,460,69
873,748,461,43
874,1660,461,54
875,1376,462,14
876,3500,462,71
877,2750,463,56
878,3193,464,2
879,2573,464,8
880,1501,465,31
881,941,465,11
882,356,465,62
883,776,466,83
884,4388,466,51
885,2520,466,89
886,3874,467,13
887,2135,467,11
888,4092,468,5
889,1508,468,33
890,4156,468,36
891,2976,469,56
892,2218,470,4
893,3541,470,39
894,2067,471,75
895,2833,471,7
896,1406,472,22
897,2623,472,23
898,1863,473,78
899,4196,474,50
900,1251,474,28
901,3205,475,66
902,1199,475,20
903,1952,476,54
904,4417,476,8
905,2580,477,13
906,2127,477,56
907,4452,477,82
908,216,478,48
909,1948,478,51
910,1137,479,14
911,564,479,45
912,3032,479,29
913,2085,480,70
914,2001,481,4
915,2624,481,40
916,1998,482,66
917,2928,483,41
918,3027,483,82
919,638,483,12
920,2119,484,61
921,1364,484,12
922,1263,484,20
923,4249,485,78
924,882,486,38
925,3979,486,52
926,2164,486,85
927,1528,487,79
928,4339,487,26
929,3833,488,73
930,3178,488,70
931,3005,488,2
932,1361,489,88
933,1646,489,76
934,2241,489,14
935,1108,490,43
936,3200,491,84
937,4126,492,76
938,1640,493,67
939,2099,493,90
940,1904,493,18
941,120,494,76
942,2861,495,77
943,3888,495,81
944,853,496,18
945,2238,496,74
946,3422,497,81
947,924,497,32
948,1047,498,19
949,3449,498,6
950,997,498,27
951,1487,499,25
952,2560,500,8
953,3186,500,54
954,2999,500,84
955,1575,501,2
956,2823,501,36
957,1597,501,68
958,2654,502,82
959,3994,502,35
960,2690,503,83
961,1037,503,45
962,1298,503,69
963,1362,504,1
964,1207,504,17
965,4173,505,72
966,539,506,44
967,2229,506,70
968,758,507,45
969,326,507,6
970,1473,508,90
971,1921,508,46
972,4157,509,24
973,388,509,21
974,2260,510,80
975,1957,510,60
976,2606,510,35
977,2729,511,15
978,1281,512,61
979,2106,513,83
980,1413,513,4
981,3466,513,27
982,1953,514,89
983,2260,514,20
984,2172,515,38
985,2575,516,38
986,2640,517,48
987,936,517,44
988,1786,518,2
989,1504,518,46
990,1564,518,41
991,3522,519,12
992,794,519,76
993,3742,520,40
994,2897,521,79
995,3680,521,58
996,2162,521,82
997,4259,522,66
998,541,522,12
999,4467,523,68
1000,1438,523,39
1001,1065,523,89
1002,1527,524,67
1003,863,525,47
1004,2610,526,54
1005,1710,526,19
1006,3936,527,82
1007,264,527,70
1008,3037,527,45
1009,2541,528,25
1010,3626,528,44
1011,4271,529,57
1012,4237,529,3
1013,2367,530,86
1014,960,530,29
1015,1973,531,81
1016,3235,531,82
1017,3458,532,56
1018,4316,532,20
1019,3963,533,12
1020,1002,533,37
1021,119,533,63
1022,1829,534,3
1023,3893,534,21
1024,1352,535,9
1025,2599,535,71
1026,1582,535,9
1027,4017,536,78
1028,171,536,23
1029,3476,536,8
1030,2246,537,25
1031,1293,538,27
1032,159,538,39
1033,966,538,68
1034,1117,539,11
1035,899,540,8
1036,1469,540,62
1037,2783,540,80
1038,4184,541,25
1039,4219,542,87
1040,3164,543,49
1041,641,543,56
1042,2675,543,48
1043,49,544,10
1044,666,544,33
1045,1449,545,8
1046,421,546,10
1047,1231,546,7
1048,3329,547,77
1049,3519,548,64
1050,733,549,60
1051,3445,550,52
1052,1746,551,83
1053,1297,552,6
1054,1653,552,80
1055,1779,553,28
1056,2068,553,83
1057,4305,554,29
1058,728,554,74
1059,4116,554,19
1060,2512,555,72
1061,2248,555,33
1062,4188,556,78
1063,4458,556,33
1064,2368,557,31
1065,2427,557,12
1066,1963,558,37
1067,781,558,39
1068,3107,559,50
1069,1061,560,60
1070,1464,560,6
1071,1860,561,60
1072,3773,562,28
1073,3997,562,73
1074,2508,562,5
1075,1703,563,84
1076,1670,563,34
1077,2277,563,45
1078,3047,564,78
1079,808,564,11
1080,887,565,85
1081,2156,565,67
1082,4025,566,66
1083,226,567,84
1084,4241,567,11
1085,2329,568,29
1086,3297,569,40
1087,829,570,5
1088,3319,570,78
1089,4448,571,57
1090,492,571,42
1091,2615,572,37
1092,2640,573,86
1093,830,574,87
1094,1144,575,47
1095,4220,575,39
1096,2846,576,69
1097,3814,576,22
1098,1383,577,81
1099,2570,577,67
1100,3280,578,12
1101,4213,579,25
1102,3248,579,46
1103,4465,580,64
1104,916,580,43
1105,2299,581,8
1106,267,582,64
1107,1942,582,26
1108,4444,583,52
1109,1401,583,70
1110,1186,584,47
1111,4099,584,13
1112,2329,584,62
1113,4498,585,51
1114,2323,585,45
1115,2574,586,67
1116,1784,587,5
1117,2095,587,66
1118,3330,587,84
1119,3296,588,5
1120,4452,589,9
1121,3008,589,48
1122,588,590,75
1123,3013,590,54
1124,2031,591,25
1125,4500,592,56
1126,4232,592,66
1127,778,593,28
1128,778,594,88
1129,1639,594,2
1130,164,595,67
1131,2911,595,82
1132,2389,595,42
1133,2391,596,47
1134,192,597,24
1135,2704,597,61
1136,4255,598,30
1137,3749,598,28
1138,2213,598,12
1139,2314,599,23
1140,2978,599,11
1141,3674,600,39
1142,2059,601,53
1143,2211,601,59
1144,4454,601,52
1145,2036,602,18
1146,1283,602,81
1147,123,603,29
1148,2756,603,15
1149,1498,603,52
1150,4363,604,22
1151,2004,604,68
1152,1387,605,18
1153,2314,605,52
1154,311,606,17
1155,1023,606,73
1156,1274,607,5
1157,3822,607,83
1158,1268,608,70
1159,4083,608,62
1160,3236,608,54
1161,4278,609,61
1162,1135,610,24
1163,2927,610,81
1164,3542,611,9
1165,3488,611,10
1166,1238,612,45
1167,1216,612,76
1168,3222,613,85
1169,3022,613,48
1170,1325,614,57
1171,4234,615,24
1172,2327,615,43
1173,2054,616,29
1174,2628,616,72
1175,4481,617,23
1176,344,617,23
1177,1290,618,44
1178,4250,619,23
1179,1416,619,46
1180,4427,620,8
1181,822,620,55
1182,131,621,10
1183,3050,621,19
1184,1004,622,68
1185,3869,622,54
1186,1743,623,81
1187,543,623,43
1188,4178,623,40
1189,2219,624,76
1190,2376,624,88
1191,3305,625,68
1192,1192,625,60
1193,1004,625,68
1194,3059,626,85
1195,2836,626,15
1196,3087,626,84
1197,4228,627,35
1198,1444,627,59
1199,127,628,18
1200,1080,628,68
1201,304,629,51
1202,2225,630,51
1203,2140,630,15
1204,1593,631,20
1205,3836,631,84
1206,3725,632,17
1207,178,632,73
1208,442,633,53
1209,3788,634,74
1210,2774,635,29
1211,3540,636,88
1212,3624,636,5
1213,3105,636,8
1214,153,637,42
1215,4299,638,29
1216,4042,639,90
1217,1850,639,74
1218,2939,640,73
1219,1596,640,84
1220,1176,641,68
1221,3533,642,49
1222,2715,642,4
1223,983,643,59
1224,513,643,12
1225,3900,644,79
1226,4396,644,11
1227,4261,645,57
1228,3656,645,58
1229,3011,646,39
1230,2208,647,57
1231,4275,647,88
1232,28,647,13
1233,1363,648,27
1234,1147,648,68
1235,2331,649,77
1236,3993,650,41
1237,3512,651,70
1238,3723,651,49
1239,314,652,47
1240,582,652,60
1241,4091,653,70
1242,1649,653,33
1243,546,654,65
1244,1316,654,24
1245,4141,655,69
1246,604,655,28
1247,1213,655,76
1248,2904,656,2
1249,3452,657,26
1250,2367,658,50
1251,4455,658,25
1252,1888,659,25
1253,2634,659,40
1254,391,660,58
1255,2318,660,4
1256,1805,661,12
1257,1647,661,1
1258,1217,661,51
1259,1129,662,63
1260,135,662,51
1261,1870,663,76
1262,2473,663,1
1263,1721,664,47
1264,3816,664,52
1265,2000,664,7
1266,2825,665,39
1267,3259,666,85
1268,1139,666,7
1269,213,667,24
1270,2394,667,9
1271,1727,668,83
1272,3772,668,74
1273,2720,668,8
1274,1962,669,42
1275,3924,669,74
1276,2995,669,29
1277,753,670,85
1278,3412,670,74
1279,2563,671,72
1280,1660,672,63
1281,1540,673,69
1282,612,674,1
1283,1596,674,85
1284,1407,675,43
1285,4244,675,84
1286,4021,675,44
1287,1449,676,7
1288,1536,677,34
1289,782,678,42
1290,2764,678,46
1291,3663,678,54
1292,654,679,26
1293,3587,680,47
1294,1870,680,48
1295,2722,681,60
1296,3893,681,31
1297,3496,681,51
1298,1708,682,18
1299,317,682,66
1300,744,683,23
1301,872,683,62
1302,2627,684,71
1303,2035,684,69
1304,699,685,46
1305,1139,686,41
1306,3936,686,83
1307,3205,687,64
1308,2156,688,60
1309,1710,688,33
1310,4423,688,50
1311,104,689,87
1312,475,689,64
1313,797,690,65
1314,1732,690,33
1315,1597,690,40
1316,2144,691,61
1317,659,692,29
1318,4401,693,61
1319,1756,693,42
1320,2002,694,13
1321,607,694,80
1322,1253,694,41
1323,3599,695,45
1324,1457,695,57
1325,438,696,63
1326,1356,696,79
1327,1899,696,66
1328,253,697,63
1329,3895,698,11
1330,2887,698,67
1331,2067,698,38
1332,801,699,49
1333,3599,699,71
1334,3531,699,5
1335,2386,700,49
1336,2515,701,1
1337,4153,701,86
1338,2163,702,19
1339,4334,702,65
1340,3957,703,18
1341,2016,703,48
1342,2674,704,85
1343,1575,704,29
1344,1007,704,68
1345,2157,705,26
1346,2828,706,59
1347,1270,706,24
1348,837,706,20
1349,2300,707,62
1350,815,708,18
1351,230,708,39
1352,1828,709,24
1353,3435,710,76
1354,1561,710,15
1355,4235,711,49
1356,4191,712,65
1357,3258,712,68
1358,3087,713,39
1359,1617,713,43
1360,185,714,12
1361,3150,715,3
1362,4355,715,76
1363,4041,716,49
1364,1180,716,48
1365,1301,717,55
1366,2013,718,12
1367,2493,718,55
1368,321,718,90
1369,3824,719,36
1370,1423,719,10
1371,4202,720,77
1372,1937,721,50
1373,571,722,81
1374,1096,723,38
1375,4400,724,4
1376,2911,724,13
1377,4196,725,44
1378,4200,725,74
1379,1284,726,48
1380,2258,727,70
1381,8,727,39
1382,492,727,63
1383,1635,728,62
1384,4254,728,14
1385,4299,728,55
1386,2588,729,12
1387,331,729,59
1388,3436,729,48
1389,2035,730,8
1390,360,730,73
1391,3430,731,39
1392,1977,731,43
1393,787,731,67
1394,2501,732,40
1395,4340,732,89
1396,1300,732,75
1397,50,733,53
1398,389,734,19
1399,4437,735,73
1400,3773,735,7
1401,2605,736,40
1402,1448,737,68
1403,1143,737,28
1404,1930,738,75
1405,1534,738,89
1406,1783,738,55
1407,2681,739,52
1408,1087,739,1
1409,1853,740,40
1410,3856,740,56
1411,95,740,56
1412,2991,741,83
1413,3462,741,67
1414,1947,742,43
1415,440,742,26
1416,1406,743,90
1417,1357,743,59
1418,3271,744,32
1419,1223,745,14
1420,1844,745,33
1421,2130,746,31
1422,3532,747,64
1423,2564,748,51
1424,168,749,78
1425,2781,749,58
1426,3282,750,56
1427,595,751,69
1428,2943,752,79
1429,438,752,88
1430,2828,753,31
1431,2172,753,6
1432,4175,753,42
1433,4496,754,67
1434,2933,754,80
1435,2214,754,27
1436,4306,755,58
1437,1151,756,85
1438,1555,756,13
1439,1693,756,71
1440,3571,757,15
1441,3589,758,42
1442,3499,758,77
1443,1717,759,62
1444,4493,759,90
1445,2341,760,34
1446,565,760,90
1447,128,760,77
1448,1698,761,88
1449,2126,761,14
1450,2383,761,62
1451,2749,762,84
1452,2656,762,47
1453,391,762,13
1454,4434,763,17
1455,2711,764,53
1456,2554,764,1
1457,4474,765,7
1458,3443,765,47
1459,203,765,86
1460,3779,766,71
1461,3728,766,16
1462,1763,766,77
1463,2962,767,41
1464,764,767,74
1465,2987,767,78
1466,3910,768,43
1467,1933,769,2
1468,3156,770,21
1469,3817,770,57
1470,2814,770,68
1471,4112,771,56
1472,227,772,65
1473,4347,772,39
1474,4338,772,50
1475,3747,773,70
1476,148,773,84
1477,2555,773,5
1478,128,774,32
1479,1971,775,73
1480,405,775,42
1481,1238,775,24
1482,1800,776,37
1483,3060,777,74
1484,666,777,8
1485,165,777,59
1486,391,778,11
1487,4276,778,84
1488,1390,779,86
1489,1648,779,72
1490,836,780,22
1491,13,780,73
1492,3423,780,86
1493,558,781,2
1494,2643,782,53
1495,3187,783,40
1496,4305,784,79
1497,1244,784,42
1498,4346,785,86
1499,650,785,50
1500,3176,786,13
1501,3338,786,36
1502,524,787,24
1503,1554,787,47
1504,3527,788,56
1505,2242,789,26
1506,846,789,81
1507,87,789,31
1508,1804,790,57
1509,598,790,60
1510,2033,790,62
1511,3567,791,69
1512,2485,791,89
1513,1931,791,59
1514,3246,792,65
1515,3862,792,83
1516,685,792,64
1517,3293,793,78
1518,2020,793,6
1519,1932,794,12
1520,3117,795,67
1521,1506,795,63
1522,4464,796,39
1523,228,796,39
1524,1153,797,64
1525,4097,797,9
1526,937,797,1
1527,219,798,39
1528,2520,798,79
1529,4089,799,50
1530,661,799,49
1531,1837,800,26
