177,400000,57
178,100000,23
179,200000,55
180,100000,28
181,100000,21
182,400000,28
183,100000,3
184,300000,96
185,500000,58
186,100000,57
187,500000,22
188,300000,25
189,100000,84
190,300000,28
191,200000,45
192,300000,1
193,200000,22
194,100000,96
195,100000,96
196,400000,90
197,200000,63
198,400000,45
199,200000,94
200,200000,39
201,100000,93
202,400000,77
203,400000,21
204,100000,63
205,300000,89
206,400000,64
207,100000,57
208,200000,87
209,400000,83
210,300000,94
211,100000,20
212,300000,7
213,500000,75
214,100000,92
215,400000,64
216,100000,95
217,500000,54
218,500000,71
219,200000,75
220,100000,80
221,500000,40
222,100000,41
223,400000,39
224,200000,92
225,100000,32
226,300000,22
227,500000,5
228,300000,90
229,100000,91
230,100000,74
231,400000,84
232,100000,47
233,200000,71
234,100000,95
235,500000,63
236,400000,45
237,400000,74
238,100000,6
239,500000,8
240,100000,5
241,400000,84
242,100000,89
243,300000,75
244,500000,4
245,100000,16
246,100000,87
247,300000,37
248,200000,53
249,400000,17
250,100000,97
251,400000,44
252,300000,50
253,200000,1
254,200000,88
255,300000,91
256,400000,25
257,100000,3
258,200000,76
259,300000,52
260,400000,62
261,500000,93
262,400000,96
263,500000,46
264,300000,89
265,200000,22
266,200000,42
267,100000,56
268,100000,73
269,500000,46
270,100000,44
271,400000,76
272,500000,44
273,100000,24
274,400000,82
275,400000,44
276,100000,45
277,200000,91
278,400000,61
279,300000,98
280,300000,40
281,400000,38
282,200000,69
283,300000,3
284,200000,20
285,300000,8
286,300000,52
287,100000,45
288,200000,34
289,200000,93
290,200000,72
291,100000,21
292,100000,14
293,400000,77
294,300000,43
295,500000,1
296,400000,26
297,500000,39
298,200000,82
299,500000,57
300,200000,72
301,300000,95
302,500000,19
303,100000,47
304,300000,17
305,300000,54
306,400000,85
307,400000,3
308,200000,79
309,400000,54
310,200000,31
311,300000,90
312,300000,42
313,400000,55
314,300000,20
315,500000,95
316,500000,80
317,200000,78
318,100000,9
319,100000,2
320,200000,85
321,400000,85
322,300000,69
323,500000,89
324,300000,63
325,500000,49
326,500000,63
327,200000,81
328,400000,28
329,100000,80
330,300000,57
331,200000,38
332,200000,36
333,200000,4
334,400000,71
335,100000,50
336,300000,95
337,300000,61
338,500000,78
339,200000,99
340,300000,75
341,100000,16
342,400000,78
343,400000,11
344,500000,28
345,200000,85
346,200000,24
347,400000,7
348,300000,97
349,100000,13
350,100000,55
351,300000,67
352,500000,80
353,400000,21
354,200000,38
355,200000,85
356,100000,22
357,400000,4
358,200000,70
359,200000,55
360,400000,46
361,400000,1
362,500000,6
363,500000,45
364,300000,69
365,300000,34
366,100000,76
367,300000,55
368,300000,27
369,300000,69
370,300000,28
371,500000,54
372,100000,89
373,500000,18
374,500000,29
375,400000,46
376,100000,60
377,200000,85
378,100000,10
379,400000,32
380,300000,33
381,100000,33
382,500000,49
383,300000,100
384,500000,77
385,400000,79
386,100000,1
387,300000,84
388,200000,31
389,400000,60
390,500000,96
391,100000,90
392,400000,51
393,200000,15
394,200000,20
395,400000,44
396,100000,98
397,100000,71
398,400000,5
399,500000,45
400,200000,29
401,500000,18
402,500000,82
403,200000,52
404,500000,56
405,500000,38
406,400000,37
407,400000,88
408,500000,22
409,300000,40
410,200000,80
411,100000,86
412,400000,53
413,500000,25
414,200000,5
415,200000,52
416,300000,93
417,200000,71
418,300000,71
419,100000,83
420,500000,44
421,200000,85
422,100000,21
423,400000,58
424,100000,99
425,300000,36
426,300000,7
427,100000,95
428,500000,54
429,500000,4
430,300000,32
431,300000,33
432,400000,14
433,500000,85
434,100000,11
435,400000,49
436,500000,94
437,200000,89
438,100000,66
439,400000,64
440,200000,8
441,100000,28
442,100000,41
443,200000,35
444,500000,47
445,300000,13
446,500000,10
447,100000,14
448,400000,9
449,500000,60
450,200000,81
451,200000,88
452,100000,7
453,100000,63
454,300000,95
455,200000,6
456,200000,60
457,300000,84
458,200000,4
459,500000,84
460,100000,73
461,100000,38
462,300000,19
463,400000,46
464,300000,31
465,400000,11
466,500000,85
467,400000,76
468,300000,51
469,200000,8
470,300000,49
471,400000,66
472,500000,43
473,200000,97
474,400000,89
475,500000,96
476,500000,96
477,500000,91
478,500000,44
479,300000,91
480,500000,62
481,300000,61
482,200000,62
483,400000,55
484,500000,80
485,200000,7
486,100000,6
487,400000,43
488,200000,61
489,300000,99
490,300000,24
491,500000,39
492,500000,13
493,300000,25
494,200000,45
495,400000,29
496,200000,99
497,500000,49
498,500000,88
499,100000,17
500,100000,55
501,500000,60
502,500000,87
503,400000,22
504,300000,53
505,500000,97
506,200000,50
507,100000,35
508,500000,16
509,500000,40
510,100000,43
511,200000,51
512,100000,44
513,200000,11
514,500000,38
515,300000,8
516,100000,3
517,100000,100
518,100000,6
519,300000,68
520,500000,71
521,400000,80
522,100000,82
523,100000,69
524,100000,68
525,100000,17
526,500000,76
527,500000,46
528,100000,8
529,300000,31
530,300000,79
531,100000,6
532,200000,17
533,200000,57
534,500000,10
535,300000,31
536,100000,64
537,500000,9
538,200000,30
539,100000,41
540,200000,6
541,200000,11
542,100000,35
543,200000,11
544,100000,71
545,100000,7
546,400000,83
547,100000,61
548,100000,21
549,200000,13
550,300000,24
551,300000,100
552,100000,66
553,200000,77
554,500000,19
555,100000,33
556,100000,11
557,500000,40
558,300000,23
559,300000,97
560,100000,83
561,500000,68
562,500000,3
563,400000,2
564,400000,95
565,200000,51
566,400000,94
567,500000,51
568,200000,41
569,100000,92
570,300000,87
571,500000,68
572,500000,16
573,400000,73
574,400000,61
575,400000,49
576,400000,88
577,200000,98
578,200000,38
579,500000,42
580,100000,93
581,200000,54
582,100000,64
583,100000,24
584,500000,64
585,200000,18
586,500000,60
587,200000,60
588,100000,4
589,500000,27
590,300000,17
591,400000,75
592,500000,80
593,400000,95
594,300000,18
595,300000,6
596,100000,68
597,200000,6
598,500000,12
599,500000,52
600,300000,32
601,500000,64
602,200000,14
603,100000,73
604,400000,62
605,100000,74
606,400000,97
607,400000,20
608,300000,92
609,100000,20
610,100000,47
611,400000,26
612,400000,24
613,300000,36
614,500000,32
615,100000,48
616,300000,20
617,400000,61
618,500000,38
619,400000,7
620,300000,44
621,300000,81
622,100000,65
623,100000,29
624,100000,93
625,200000,46
626,500000,43
627,100000,57
628,400000,62
629,200000,78
630,100000,64
631,100000,90
632,300000,33
633,400000,59
634,300000,10
635,100000,6
636,200000,42
637,400000,92
638,500000,22
639,500000,59
640,300000,96
641,200000,80
642,200000,68
643,200000,57
644,200000,1
645,400000,63
646,200000,89
647,300000,58
648,500000,10
649,100000,21
650,200000,13
651,300000,37
652,100000,5
653,500000,32
654,200000,33
655,500000,64
656,100000,50
657,500000,77
658,100000,6
659,300000,19
660,200000,96
661,200000,48
662,100000,1
663,500000,2
664,300000,99
665,200000,58
666,200000,65
667,100000,84
668,300000,87
669,500000,32
670,100000,98
671,500000,4
672,400000,61
673,300000,100
674,400000,7
675,300000,14
676,400000,78
677,500000,29
678,300000,26
679,300000,24
680,500000,63
681,300000,85
682,400000,30
683,400000,91
684,200000,73
685,100000,52
686,300000,10
687,300000,4
688,200000,30
689,500000,61
690,500000,11
691,500000,56
692,500000,11
693,500000,68
694,400000,7
695,100000,10
696,400000,38
697,100000,17
698,200000,36
699,200000,10
700,200000,61
701,100000,35
702,400000,96
703,100000,6
704,200000,40
705,200000,87
706,100000,13
707,400000,82
708,500000,91
709,200000,21
710,200000,70
711,300000,70
712,400000,31
713,400000,31
714,300000,18
715,300000,80
716,100000,67
717,100000,73
718,500000,28
719,400000,28
720,500000,52
721,400000,13
722,200000,26
723,300000,55
724,300000,30
725,400000,25
726,300000,54
727,400000,15
728,200000,74
729,300000,61
730,500000,14
731,300000,88
732,500000,24
733,500000,51
734,400000,19
735,200000,17
736,100000,44
737,500000,37
738,200000,10
739,100000,65
740,400000,40
741,100000,20
742,300000,95
743,400000,8
744,100000,44
745,500000,11
746,300000,35
747,400000,37
748,300000,19
749,300000,16
750,100000,19
751,200000,55
752,100000,99
753,300000,89
754,100000,34
755,100000,76
756,400000,2
757,400000,55
758,100000,15
759,400000,65
760,200000,89
761,200000,68
762,500000,83
763,400000,91
764,100000,74
765,300000,2
766,400000,20
767,300000,28
768,200000,11
769,300000,85
770,500000,64
771,300000,73
772,400000,66
773,400000,70
774,300000,64
775,100000,64
776,500000,37
777,400000,60
778,300000,4
779,200000,64
780,300000,100
781,300000,80
782,400000,65
783,500000,47
784,100000,91
785,300000,11
786,300000,67
787,200000,53
788,200000,38
789,500000,83
790,200000,61
791,100000,15
792,100000,64
793,400000,58
794,500000,86
795,100000,58
796,500000,22
797,300000,78
798,300000,59
799,500000,31
800,300000,41
801,200000,54
802,200000,14
803,400000,1
804,100000,59
805,300000,60
806,300000,63
807,100000,6
808,100000,88
809,500000,16
810,100000,47
811,200000,51
812,400000,20
813,500000,17
814,200000,19
815,400000,48
816,500000,15
817,200000,95
818,300000,63
819,100000,17
820,500000,17
821,100000,63
822,200000,42
823,200000,77
824,200000,3
825,300000,59
826,300000,63
827,400000,56
828,200000,19
829,300000,98
830,500000,24
831,500000,92
832,200000,100
833,100000,22
834,200000,9
835,100000,96
836,400000,16
837,300000,75
838,500000,22
839,300000,94
840,500000,88
841,200000,3
842,300000,7
843,300000,45
844,500000,74
845,400000,34
846,500000,66
847,400000,89
848,400000,29
849,200000,84
850,300000,62
851,400000,34
852,200000,16
853,200000,74
854,400000,27
855,500000,83
856,200000,89
857,200000,69
858,300000,27
859,400000,15
860,300000,85
861,200000,65
862,400000,51
863,500000,43
864,300000,45
865,200000,59
866,400000,97
867,500000,74
868,200000,29
869,100000,19
870,500000,98
871,300000,48
872,400000,81
873,500000,85
874,500000,11
875,300000,58
876,500000,51
877,300000,68
878,500000,99
879,500000,67
880,200000,60
881,500000,32
882,200000,58
883,300000,32
884,200000,70
885,200000,14
886,500000,9
887,100000,28
888,500000,12
889,500000,12
890,500000,100
891,500000,81
892,100000,74
893,500000,54
894,200000,88
895,100000,38
896,400000,32
897,100000,83
898,200000,86
899,100000,92
900,100000,81
901,500000,3
902,500000,98
903,100000,26
904,500000,47
905,200000,33
906,300000,45
907,500000,56
908,100000,28
909,400000,29
910,100000,97
911,500000,8
912,400000,36
913,300000,64
914,200000,42
915,400000,7
916,200000,25
917,300000,26
918,300000,58
919,500000,45
920,400000,99
921,300000,51
922,500000,29
923,300000,52
924,300000,76
925,400000,63
926,100000,32
927,100000,45
928,100000,8
929,100000,38
930,100000,29
931,100000,89
932,100000,46
933,300000,8
934,400000,92
935,500000,46
936,300000,93
937,500000,58
938,200000,31
939,100000,24
940,200000,84
941,300000,79
942,200000,98
943,100000,76
944,400000,82
945,300000,2
946,400000,30
947,500000,21
948,200000,89
949,400000,64
950,300000,99
951,400000,37
952,500000,89
953,200000,5
954,200000,29
955,200000,94
956,200000,53
957,200000,31
958,100000,21
959,400000,65
960,400000,59
961,500000,68
962,500000,52
963,400000,77
964,300000,5
965,100000,22
966,300000,36
967,200000,88
968,500000,33
969,300000,45
970,500000,39
971,300000,15
972,200000,8
973,400000,31
974,100000,73
975,500000,98
976,100000,20
977,100000,73
978,100000,5
979,500000,19
980,100000,60
981,400000,79
982,100000,98
983,100000,92
984,400000,94
985,400000,42
986,500000,36
987,200000,46
988,100000,63
989,200000,18
990,200000,48
991,200000,29
992,500000,82
993,400000,35
994,100000,75
995,100000,72
996,200000,66
997,500000,18
998,300000,30
999,400000,59
1000,100000,19
1001,300000,26
1002,500000,100
1003,500000,92
1004,200000,91
1005,300000,21
1006,400000,78
1007,300000,31
1008,200000,65
1009,100000,24
1010,300000,12
1011,100000,100
1012,500000,7
1013,200000,21
1014,200000,9
1015,400000,56
1016,400000,73
1017,500000,30
1018,400000,57
1019,200000,31
1020,200000,92
1021,400000,9
1022,400000,95
1023,500000,56
1024,300000,52
1025,100000,7
1026,300000,46
1027,500000,59
1028,100000,78
1029,100000,55
1030,400000,78
1031,500000,79
1032,200000,4
1033,100000,31
1034,200000,47
1035,500000,40
1036,300000,56
1037,400000,8
1038,400000,30
1039,200000,67
1040,500000,95
1041,500000,23
1042,500000,26
1043,300000,93
1044,100000,17
1045,500000,53
1046,200000,51
1047,400000,85
1048,500000,99
1049,500000,72
1050,200000,79
1051,500000,62
1052,200000,9
1053,200000,48
1054,500000,50
1055,300000,29
1056,100000,35
1057,200000,66
1058,100000,22
1059,400000,15
1060,200000,67
1061,300000,87
1062,100000,41
1063,500000,70
1064,100000,42
1065,300000,3
1066,300000,80
1067,400000,46
1068,200000,69
1069,200000,36
1070,100000,22
1071,100000,52
1072,100000,20
1073,300000,2
1074,300000,45
1075,200000,45
1076,500000,28
1077,200000,23
1078,500000,57
1079,400000,61
1080,100000,71
1081,100000,5
1082,200000,78
1083,400000,29
1084,400000,8
1085,100000,27
1086,200000,82
1087,200000,35
1088,200000,82
1089,400000,96
1090,400000,21
1091,400000,81
1092,300000,48
1093,300000,70
1094,200000,24
1095,300000,66
1096,400000,39
1097,400000,34
1098,500000,7
1099,100000,42
1100,300000,61
1101,400000,82
1102,200000,37
1103,100000,80
1104,300000,75
1105,400000,36
1106,300000,60
1107,400000,35
1108,500000,19
1109,400000,80
1110,400000,50
1111,100000,72
1112,100000,22
1113,400000,58
1114,400000,28
1115,100000,84
1116,400000,36
1117,400000,29
1118,200000,4
1119,200000,34
1120,500000,71
1121,500000,48
1122,400000,34
1123,300000,39
1124,400000,29
1125,200000,51
1126,300000,96
1127,100000,94
1128,100000,74
1129,100000,6
1130,300000,10
1131,500000,80
1132,400000,5
1133,100000,42
1134,400000,52
1135,100000,21
1136,200000,81
1137,300000,58
1138,400000,94
1139,100000,83
1140,400000,97
1141,500000,14
1142,500000,68
1143,400000,9
1144,300000,32
1145,500000,32
1146,400000,43
1147,300000,3
1148,400000,43
1149,300000,98
1150,500000,57
1151,100000,99
1152,200000,84
1153,100000,71
1154,400000,81
1155,100000,22
1156,100000,51
1157,400000,31
1158,200000,70
1159,100000,76
1160,200000,45
1161,200000,50
1162,100000,78
1163,300000,61
1164,300000,5
1165,500000,13
1166,400000,34
1167,100000,62
1168,400000,53
1169,500000,22
1170,400000,72
1171,400000,8
1172,500000,10
1173,400000,91
1174,200000,1
1175,400000,24
1176,100000,85
1177,500000,18
1178,100000,35
1179,400000,88
1180,100000,31
1181,200000,45
1182,300000,27
1183,400000,90
1184,100000,88
1185,200000,72
1186,100000,46
1187,200000,16
1188,400000,35
1189,100000,45
1190,500000,22
1191,200000,20
1192,500000,26
1193,200000,24
1194,200000,52
1195,500000,67
1196,300000,66
1197,100000,75
1198,500000,28
1199,200000,81
1200,300000,36
1201,100000,80
1202,200000,62
1203,100000,36
1204,100000,67
1205,400000,86
1206,400000,7
1207,400000,40
1208,300000,52
1209,300000,7
1210,100000,24
1211,200000,8
1212,100000,4
1213,500000,90
1214,100000,17
1215,500000,85
1216,300000,76
1217,300000,14
1218,400000,25
1219,400000,50
1220,200000,37
1221,400000,16
1222,200000,25
1223,200000,83
1224,500000,46
1225,300000,1
1226,100000,69
1227,400000,54
1228,200000,92
1229,400000,15
1230,300000,78
1231,400000,18
1232,500000,89
1233,100000,78
1234,300000,14
1235,400000,85
1236,400000,42
1237,200000,40
1238,100000,91
1239,100000,47
1240,400000,51
1241,100000,20
1242,400000,67
1243,300000,16
1244,400000,10
1245,500000,26
1246,200000,97
1247,400000,3
1248,200000,59
1249,500000,58
1250,400000,72
1251,200000,29
1252,300000,44
1253,100000,31
1254,300000,67
1255,500000,51
1256,200000,70
1257,300000,29
1258,400000,15
1259,100000,45
1260,500000,58
1261,100000,32
1262,300000,13
1263,100000,65
1264,200000,13
1265,300000,26
1266,100000,16
1267,300000,51
1268,100000,17
1269,400000,20
1270,300000,86
1271,100000,95
1272,200000,62
1273,300000,45
1274,300000,13
1275,100000,100
1276,400000,70
1277,100000,52
1278,300000,30
1279,300000,56
1280,300000,48
1281,300000,62
1282,200000,45
1283,300000,31
1284,400000,96
1285,400000,15
1286,300000,45
1287,300000,52
1288,400000,75
1289,300000,61
1290,200000,49
1291,400000,90
1292,300000,10
1293,400000,98
1294,100000,60
1295,500000,67
1296,300000,30
1297,200000,85
1298,300000,50
1299,500000,41
1300,400000,53
1301,500000,69
1302,500000,17
1303,200000,11
1304,300000,63
1305,200000,21
1306,300000,81
1307,500000,81
1308,400000,83
1309,100000,22
1310,500000,15
1311,300000,16
1312,400000,74
1313,300000,49
1314,300000,36
1315,100000,57
1316,200000,39
1317,500000,66
1318,400000,52
1319,500000,20
1320,100000,99
1321,500000,59
1322,100000,33
1323,100000,28
1324,500000,62
1325,400000,95
1326,400000,16
1327,100000,68
1328,200000,50
1329,300000,2
1330,300000,4
1331,200000,36
1332,400000,53
1333,100000,32
1334,500000,3
1335,200000,60
1336,300000,97
1337,500000,40
1338,500000,22
1339,500000,33
1340,200000,84
1341,100000,38
1342,500000,42
1343,200000,72
1344,200000,66
1345,500000,37
1346,500000,36
1347,300000,82
1348,300000,41
1349,100000,71
1350,400000,85
1351,300000,8
1352,400000,79
1353,200000,11
1354,100000,23
1355,100000,7
1356,200000,3
1357,200000,43
1358,400000,9
1359,100000,83
1360,200000,22
1361,200000,21
1362,100000,100
1363,100000,90
1364,500000,9
1365,200000,7
1366,400000,57
1367,300000,8
1368,500000,69
1369,300000,30
1370,300000,76
1371,100000,91
1372,500000,75
1373,200000,34
1374,300000,37
1375,100000,4
1376,200000,89
1377,500000,9
1378,400000,59
1379,200000,42
1380,400000,13
1381,500000,13
1382,400000,62
1383,300000,56
1384,500000,7
1385,300000,100
1386,300000,50
1387,100000,29
1388,400000,37
1389,500000,10
1390,500000,92
1391,500000,23
1392,100000,61
1393,500000,86
1394,200000,23
1395,500000,77
1396,400000,16
1397,200000,54
1398,300000,57
1399,500000,36
1400,400000,51
1401,200000,43
1402,300000,88
1403,100000,60
1404,100000,68
1405,300000,27
1406,100000,14
1407,100000,18
1408,300000,33
1409,200000,97
1410,100000,65
1411,200000,21
1412,300000,13
1413,400000,48
1414,300000,100
1415,100000,67
1416,500000,74
1417,400000,49
1418,200000,83
1419,100000,43
1420,400000,86
1421,400000,15
1422,200000,67
1423,100000,29
1424,500000,1
1425,200000,39
1426,400000,52
1427,400000,57
1428,300000,66
1429,300000,21
1430,400000,30
1431,500000,21
1432,200000,4
1433,100000,2
1434,100000,10
1435,500000,16
1436,100000,96
1437,400000,29
1438,300000,99
1439,500000,53
1440,400000,95
1441,100000,55
1442,500000,73
1443,300000,14
1444,300000,49
1445,100000,37
1446,300000,24
1447,200000,36
1448,400000,1
1449,200000,97
1450,500000,56
1451,500000,65
1452,500000,70
1453,400000,54
1454,200000,100
1455,100000,81
1456,400000,76
1457,100000,39
1458,100000,1
1459,200000,8
1460,300000,50
1461,300000,56
1462,500000,5
1463,100000,16
1464,200000,27
1465,500000,34
1466,300000,57
1467,300000,59
1468,100000,4
1469,100000,68
1470,400000,53
1471,100000,25
1472,100000,55
1473,200000,65
1474,400000,15
1475,200000,5
1476,200000,3
1477,100000,35
1478,500000,14
1479,400000,50
1480,100000,95
1481,400000,47
1482,300000,77
1483,500000,51
1484,400000,22
1485,400000,59
1486,100000,88
1487,400000,4
1488,300000,68
1489,400000,67
1490,300000,47
1491,100000,14
1492,300000,47
1493,400000,40
1494,300000,58
1495,400000,38
1496,100000,30
1497,500000,74
1498,300000,42
1499,400000,20
1500,500000,50
1501,500000,73
1502,300000,62
1503,400000,87
1504,500000,80
1505,200000,70
1506,400000,65
1507,100000,34
1508,500000,32
1509,400000,33
1510,400000,67
1511,200000,61
1512,300000,95
1513,500000,9
1514,500000,48
1515,300000,64
1516,200000,21
1517,500000,83
1518,100000,15
1519,300000,46
1520,100000,14
1521,100000,10
1522,500000,70
1523,100000,14
1524,500000,72
1525,500000,61
1526,200000,49
1527,200000,97
1528,200000,84
1529,100000,98
1530,100000,34
1531,400000,61
1532,200000,68
1533,100000,100
1534,400000,10
1535,400000,32
1536,200000,53
1537,200000,66
1538,100000,13
1539,300000,7
1540,400000,84
1541,500000,50
1542,300000,47
1543,300000,36
1544,200000,100
1545,200000,66
1546,100000,59
1547,500000,22
1548,300000,67
1549,100000,38
1550,100000,48
1551,100000,3
1552,200000,13
1553,500000,67
1554,400000,41
1555,100000,63
1556,100000,66
1557,100000,45
1558,400000,29
1559,300000,86
1560,100000,21
1561,500000,76
1562,100000,15
1563,500000,17
1564,100000,43
1565,200000,54
1566,400000,63
1567,300000,29
1568,400000,57
1569,400000,24
1570,200000,78
1571,400000,29
1572,500000,12
1573,500000,61
1574,300000,46
1575,300000,97
1576,500000,74
1577,200000,3
1578,400000,53
1579,500000,94
1580,100000,56
1581,400000,28
1582,200000,75
1583,300000,70
1584,100000,47
1585,200000,81
1586,100000,74
1587,100000,75
1588,500000,10
1589,400000,57
1590,200000,64
1591,400000,58
1592,200000,74
1593,100000,32
1594,400000,89
1595,100000,90
1596,300000,22
1597,400000,64
1598,400000,33
1599,500000,5
1600,100000,41
1601,500000,67
1602,300000,35
1603,100000,38
1604,200000,21
1605,500000,9
1606,300000,6
1607,300000,74
1608,400000,75
1609,500000,50
1610,200000,13
1611,400000,89
1612,100000,76
1613,200000,77
1614,200000,46
1615,300000,75
1616,400000,2
1617,100000,95
1618,200000,67
1619,200000,92
1620,300000,42
1621,500000,19
1622,200000,51
1623,500000,26
1624,400000,13
1625,400000,18
1626,300000,92
1627,200000,61
1628,100000,49
1629,400000,63
1630,300000,45
1631,500000,54
1632,400000,15
1633,500000,20
1634,400000,6
1635,500000,71
1636,100000,94
1637,200000,26
1638,400000,56
1639,200000,51
1640,300000,68
1641,200000,4
1642,100000,53
1643,400000,30
1644,400000,31
1645,500000,44
1646,200000,63
1647,500000,30
1648,200000,35
1649,200000,44
1650,200000,16
1651,500000,89
1652,200000,23
1653,500000,71
1654,100000,53
1655,400000,31
1656,100000,78
1657,300000,21
1658,400000,83
1659,300000,92
1660,500000,12
1661,500000,31
1662,200000,96
1663,500000,90
1664,400000,4
1665,500000,96
1666,300000,93
1667,400000,18
1668,300000,36
1669,100000,3
1670,400000,29
1671,200000,85
1672,400000,6
1673,400000,23
1674,200000,13
1675,400000,72
1676,400000,28
1677,400000,9
1678,400000,81
1679,500000,94
1680,200000,56
1681,200000,3
1682,400000,11
1683,200000,39
1684,500000,21
1685,300000,5
1686,200000,34
1687,500000,37
1688,200000,52
1689,300000,74
1690,400000,68
1691,100000,96
1692,300000,91
1693,200000,80
1694,400000,35
1695,500000,58
1696,500000,51
1697,300000,4
1698,500000,66
1699,200000,73
1700,300000,92
1701,500000,16
1702,500000,24
1703,200000,20
1704,500000,58
1705,500000,93
1706,100000,56
1707,100000,43
1708,200000,95
1709,200000,62
1710,200000,59
1711,200000,93
1712,400000,25
1713,200000,47
1714,100000,23
1715,100000,44
1716,500000,36
1717,100000,32
1718,400000,88
1719,100000,11
1720,200000,59
1721,200000,69
1722,500000,94
1723,500000,80
1724,500000,7
1725,100000,90
1726,400000,36
1727,400000,56
1728,300000,16
1729,200000,22
1730,300000,11
1731,100000,100
1732,300000,32
1733,100000,46
1734,300000,81
1735,100000,24
1736,100000,18
1737,200000,68
1738,200000,80
1739,200000,6
1740,300000,29
1741,400000,11
1742,400000,49
1743,300000,54
1744,500000,92
1745,100000,100
1746,300000,20
1747,100000,47
1748,300000,22
1749,100000,34
1750,200000,22
1751,300000,2
1752,400000,79
1753,100000,6
1754,400000,63
1755,300000,90
1756,500000,95
1757,400000,18
1758,100000,84
1759,500000,86
1760,300000,36
1761,300000,45
1762,500000,21
1763,200000,4
1764,500000,98
1765,300000,39
1766,500000,82
1767,200000,39
1768,100000,15
1769,100000,51
1770,500000,60
1771,500000,96
1772,500000,46
1773,100000,39
1774,500000,71
1775,500000,3
1776,200000,91
1777,100000,30
1778,500000,65
1779,500000,99
1780,200000,11
1781,200000,93
1782,500000,57
1783,300000,17
1784,500000,2
1785,400000,68
1786,100000,28
1787,400000,18
1788,300000,5
1789,300000,76
1790,300000,16
1791,200000,81
1792,500000,2
1793,400000,30
1794,500000,91
1795,200000,80
1796,200000,53
1797,400000,63
1798,400000,66
1799,400000,33
1800,300000,87
1801,100000,56
1802,100000,82
1803,100000,9
1804,400000,1
1805,100000,2
1806,100000,32
1807,100000,91
1808,400000,92
1809,500000,39
1810,400000,45
1811,100000,6
1812,100000,59
1813,500000,28
1814,100000,62
1815,300000,45
1816,200000,22
1817,400000,89
1818,300000,98
1819,200000,27
1820,400000,75
1821,400000,60
1822,500000,88
1823,400000,14
1824,500000,38
1825,400000,34
1826,400000,69
1827,400000,18
1828,300000,61
1829,200000,14
1830,200000,48
1831,200000,82
1832,400000,52
1833,400000,66
1834,200000,38
1835,100000,70
1836,400000,32
1837,100000,24
1838,300000,40
1839,300000,61
1840,400000,95
1841,200000,50
1842,400000,34
1843,200000,29
1844,400000,66
1845,200000,69
1846,500000,6
1847,500000,6
1848,400000,40
1849,200000,44
1850,100000,63
1851,300000,58
1852,300000,100
1853,500000,40
1854,300000,21
1855,300000,43
1856,300000,66
1857,500000,82
1858,100000,59
1859,300000,41
1860,200000,65
1861,500000,82
1862,500000,26
1863,500000,17
1864,500000,85
1865,500000,76
1866,200000,74
1867,400000,87
1868,100000,31
1869,300000,23
1870,300000,23
1871,500000,29
1872,500000,69
1873,100000,58
1874,300000,52
