24,1,4,224,190,3,2,0,2,2,2,906.5,1921-08-05 17:00:00,8201,91/08/21
25,1,1,82,196,3,3,2,0,2,4,823,1921-08-06 17:30:00,46835,81/06/11
26,1,1,111,83,3,1,1,1,3,1,840.5,1921-08-25 17:00:00,39420,95/03/17
27,1,5,225,85,3,3,1,1,2,1,854,1921-08-09 20:00:00,78942,91/08/01
28,1,1,87,31,3,2,2,0,2,3,771,1921-08-27 21:00:00,17126,97/07/06
29,1,1,99,61,3,1,1,0,1,2,706.5,1921-08-26 15:00:00,11765,90/06/17
30,1,1,77,106,3,2,1,0,1,2,878.5,1921-08-04 21:00:00,97935,81/12/03
31,1,2,15,113,4,2,2,0,2,1,924,1921-08-26 18:30:00,22678,81/04/09
32,1,5,51,97,4,1,1,0,1,2,947.5,1921-08-18 15:30:00,20343,83/06/04
33,1,3,123,14,4,2,1,0,1,3,1051,1921-08-13 15:30:00,29138,82/06/04
34,1,4,69,174,4,2,1,1,2,3,1059,1921-08-13 19:30:00,54326,96/01/22
35,1,4,67,144,4,1,0,2,2,2,771.5,1921-08-06 21:00:00,60096,92/02/10
36,1,5,53,167,4,3,0,1,1,3,826.5,1921-08-22 17:30:00,37152,88/04/18
37,1,4,57,164,4,3,0,1,2,2,660.5,1921-08-10 16:30:00,5092,90/06/12
38,1,5,77,117,4,2,0,2,2,2,878,1921-08-22 16:30:00,97935,80/04/10
39,1,5,46,108,4,3,1,0,2,4,955.5,1921-08-23 21:30:00,77447,80/09/18
40,1,5,18,187,4,3,1,1,1,2,914.5,1921-08-12 21:00:00,22654,84/04/27
41,1,2,203,30,5,2,0,2,2,3,1006.5,1921-08-06 15:00:00,59973,96/02/28
42,1,5,203,9,5,1,0,1,3,1,853,1921-08-17 16:30:00,59973,89/01/14
43,1,2,118,23,5,1,0,1,2,3,826.5,1921-08-11 16:30:00,87814,84/12/19
44,1,1,61,169,5,3,0,2,3,2,934,1921-08-10 20:00:00,24311,95/11/18
45,1,3,233,52,5,3,1,0,3,4,887,1921-08-23 21:00:00,46705,97/10/08
46,1,4,213,71,5,2,0,2,1,2,907,1921-08-03 19:30:00,84144,82/12/27
47,1,3,217,80,5,3,2,0,3,1,923.5,1921-08-28 21:00:00,95557,96/07/24
48,1,2,150,164,5,3,1,0,3,2,1012,1921-08-22 15:00:00,73296,90/06/12
49,1,1,124,84,5,1,1,1,1,1,968.5,1921-08-14 18:00:00,67838,95/07/02
50,1,4,128,196,5,3,1,1,1,4,999,1921-08-26 19:30:00,98135,81/06/11
51,1,5,126,9,6,2,0,2,2,4,993.5,1921-09-21 18:30:00,51235,89/01/14
52,1,3,189,77,6,2,1,1,3,2,957.5,1921-09-08 19:00:00,39908,93/02/22
53,1,3,142,138,6,2,1,1,2,3,911.5,1921-09-09 16:00:00,56637,91/10/09
54,1,1,159,58,6,3,1,0,2,1,699.5,1921-09-02 16:00:00,29865,90/11/21
55,1,3,111,111,6,2,0,2,3,2,798.5,1921-09-15 16:30:00,39420,94/06/20
56,1,4,94,32,6,2,1,0,2,1,795.5,1921-09-12 20:30:00,5131,92/05/19
57,1,2,208,33,6,2,2,0,2,3,850.5,1921-09-04 17:00:00,54699,94/11/17
58,1,1,194,81,6,2,0,1,2,4,823.5,1921-09-22 19:30:00,68093,82/07/02
59,1,2,206,154,6,2,0,1,2,3,871,1921-09-25 18:30:00,22210,97/06/17
60,1,1,50,168,6,2,2,0,2,3,842,1921-09-22 21:00:00,88927,88/08/13
61,1,2,95,147,7,2,1,0,1,3,791,1921-09-15 20:30:00,7197,97/05/09
62,1,3,60,1,7,2,1,0,2,2,977.5,1921-09-04 16:30:00,84383,92/06/09
63,1,4,3,81,7,1,1,0,3,3,951,1921-09-27 21:30:00,98180,82/07/02
64,1,4,175,23,7,2,1,0,2,2,914.5,1921-09-22 15:00:00,30034,84/12/19
65,1,5,213,41,7,2,0,2,2,2,989.5,1921-09-23 19:30:00,84144,82/10/03
66,1,3,147,82,7,2,1,1,1,3,868.5,1921-09-07 20:30:00,31052,97/05/18
67,1,5,95,172,7,1,1,1,1,3,895,1921-09-10 18:30:00,7197,97/05/11
68,1,3,137,100,7,3,0,2,2,1,881.5,1921-09-15 21:30:00,16561,83/12/26
69,1,4,24,26,7,1,2,0,2,4,755.5,1921-09-04 21:00:00,25083,90/07/21
70,1,4,70,115,7,2,0,1,2,1,762,1921-09-12 20:30:00,20616,90/01/08
71,1,5,106,145,8,3,0,1,2,3,894.5,1921-09-19 17:00:00,27889,83/06/13
72,1,1,93,128,8,1,0,2,1,2,1015.5,1921-09-25 19:00:00,70087,87/07/16
73,1,4,140,14,8,2,0,1,2,3,826.5,1921-09-08 18:30:00,25060,82/06/04
74,1,2,34,89,8,2,0,1,2,2,872.5,1921-09-09 19:00:00,76853,89/02/05
75,1,2,50,45,8,2,2,0,3,3,841.5,1921-09-23 17:00:00,88927,83/02/04
76,1,1,218,55,8,2,1,1,2,3,845,1921-09-13 20:30:00,10236,91/03/08
77,1,1,2,200,8,1,0,1,3,3,917.5,1921-09-12 18:30:00,79437,84/06/15
78,1,3,189,38,8,1,2,0,2,3,899,1921-09-03 15:30:00,39908,84/11/04
79,1,5,168,164,8,3,1,1,2,3,990,1921-09-18 18:00:00,29995,90/06/12
80,1,4,56,146,8,1,1,0,2,1,883,1921-09-10 20:30:00,21324,94/09/14
81,1,3,82,115,9,2,0,1,1,1,1081,1921-10-16 19:30:00,46835,90/01/08
82,1,4,18,44,9,2,0,2,2,3,1006,1921-10-07 21:00:00,22654,90/05/06
83,1,2,249,117,9,2,1,0,2,2,830.5,1921-10-16 20:30:00,98517,80/04/10
84,1,2,149,53,9,3,1,0,2,1,765,1921-10-16 17:30:00,87397,96/09/26
85,1,1,212,124,9,1,0,2,1,2,839,1921-10-22 20:00:00,7057,88/12/06
86,1,4,228,14,9,2,1,1,2,3,819.5,1921-10-04 19:00:00,59153,82/06/04
87,1,2,140,194,9,1,2,0,2,4,1002,1921-10-16 16:00:00,25060,94/02/25
88,1,1,142,15,9,1,0,1,1,2,1110.5,1921-10-10 19:30:00,56637,81/01/13
89,1,4,72,50,9,2,0,2,2,2,1024,1921-10-07 15:30:00,41671,91/02/20
90,1,1,89,111,9,1,1,1,2,2,854,1921-10-21 17:00:00,71663,94/06/20
91,1,1,213,96,10,2,1,1,2,2,843.5,1921-10-04 16:30:00,84144,97/04/21
92,1,3,16,187,10,1,0,1,3,3,923,1921-10-23 21:00:00,85000,84/04/27
93,1,1,2,125,10,1,1,1,1,3,899.5,1921-10-21 21:30:00,79437,87/03/20
94,1,3,222,148,10,2,0,1,1,1,666.5,1921-10-14 19:30:00,62276,82/07/08
95,1,4,200,156,10,2,0,1,2,3,705.5,1921-10-03 20:00:00,5195,86/10/24
96,1,5,167,24,10,2,1,1,2,2,740.5,1921-10-17 19:30:00,32785,85/02/01
97,1,3,227,112,10,3,1,0,2,1,691,1921-10-08 20:30:00,81949,90/04/18
98,1,5,34,7,10,2,1,0,2,4,890.5,1921-10-12 19:30:00,76853,84/11/17
99,1,4,174,164,10,2,1,0,3,1,972.5,1921-10-20 21:30:00,40058,90/06/12
100,1,2,23,125,10,2,1,0,1,3,897,1921-10-28 19:30:00,71020,87/03/20
101,1,3,227,173,11,2,1,0,2,3,847.5,1921-10-26 18:00:00,81949,82/05/24
102,1,1,7,135,11,2,0,1,2,3,872,1921-10-04 17:30:00,55001,94/01/05
103,1,1,89,110,11,2,1,1,1,2,891,1921-10-18 17:00:00,71663,95/12/05
104,1,5,183,152,11,3,0,2,1,3,1094,1921-10-26 17:00:00,86557,93/10/21
105,1,5,222,143,11,1,1,1,1,2,726.5,1921-10-14 15:30:00,62276,91/12/10
106,1,2,234,76,11,1,1,0,1,2,878,1921-10-05 16:00:00,56773,86/02/22
107,1,3,3,2,11,2,1,1,3,3,1008,1921-10-02 17:00:00,98180,91/03/11
108,1,4,2,86,11,1,1,1,2,2,935.5,1921-10-22 15:00:00,79437,95/06/22
109,1,5,25,58,11,1,0,1,2,1,1022,1921-10-15 20:00:00,38215,90/11/21
110,1,2,235,196,11,3,1,0,2,2,855.5,1921-10-01 16:30:00,35538,81/06/11
111,1,5,131,136,12,1,0,1,1,3,927.5,1921-11-01 16:30:00,26487,80/02/14
112,1,5,65,170,12,1,0,1,3,2,932.5,1921-11-07 18:00:00,30781,93/12/25
113,1,5,150,114,12,2,2,0,1,2,875,1921-11-15 15:00:00,73296,86/10/12
114,1,1,213,163,12,1,0,1,3,2,788,1921-11-04 18:30:00,84144,94/05/25
115,1,5,24,20,12,3,2,0,1,1,1010.5,1921-11-19 18:30:00,25083,80/09/03
116,1,1,62,183,12,2,1,0,3,3,1002,1921-11-12 21:30:00,72941,82/05/19
117,1,4,81,129,12,1,1,1,1,4,795,1921-11-26 15:00:00,91734,85/10/22
118,1,2,98,80,12,2,1,0,2,2,815,1921-11-07 17:30:00,20037,96/07/24
119,1,1,154,135,12,1,1,0,2,2,756.5,1921-11-01 15:00:00,12321,94/01/05
120,1,1,52,16,12,1,1,1,2,1,1085,1921-11-25 16:30:00,78702,93/08/21
121,1,2,182,145,13,2,1,0,1,2,768,1921-11-19 19:00:00,95585,83/06/13
122,1,1,237,193,13,2,0,2,2,2,931.5,1921-11-05 17:30:00,83997,90/05/04
123,1,3,121,122,13,2,1,1,1,2,968,1921-11-09 15:00:00,5386,83/03/10
124,1,2,22,64,13,1,1,1,2,1,901,1921-11-08 18:00:00,60631,92/09/01
125,1,3,28,33,13,2,0,1,2,2,925,1921-11-06 17:00:00,4994,94/11/17
126,1,5,104,102,13,2,1,0,2,2,862,1921-11-04 16:00:00,38399,92/12/12
127,1,3,16,148,13,1,0,1,2,2,981.5,1921-11-02 16:00:00,85000,82/07/08
128,1,4,199,171,13,1,1,0,1,1,1085,1921-11-21 15:00:00,41089,85/07/21
129,1,3,71,131,13,2,1,0,2,4,965,1921-11-10 15:30:00,32726,90/04/06
130,1,3,25,116,13,2,2,0,2,2,889,1921-11-10 15:00:00,38215,92/12/19
131,1,5,175,104,14,2,0,2,2,3,934,1921-11-27 18:00:00,30034,97/01/04
132,1,5,21,19,14,1,2,0,1,4,853,1921-11-06 17:00:00,93584,82/02/04
133,1,3,154,97,14,1,0,2,2,2,982.5,1921-11-09 17:30:00,12321,83/06/04
134,1,1,5,145,14,1,1,1,1,1,885.5,1921-11-10 21:00:00,27769,83/06/13
135,1,2,177,64,14,2,1,1,3,1,951.5,1921-11-25 20:30:00,58381,92/09/01
136,1,4,85,138,14,3,2,0,3,3,922.5,1921-11-01 15:00:00,59842,91/10/09
137,1,5,112,130,14,1,1,1,2,2,732.5,1921-11-08 15:00:00,5579,97/07/05
138,1,1,155,197,14,2,0,1,1,1,897,1921-11-17 18:00:00,78562,82/03/09
139,1,3,54,57,14,1,1,1,3,2,925,1921-11-14 15:00:00,92800,94/04/03
140,1,3,51,125,14,2,1,1,1,1,1018.5,1921-11-14 16:30:00,20343,87/03/20
141,1,2,156,136,15,2,2,0,2,1,863.5,1921-12-11 15:30:00,73164,80/02/14
142,1,4,195,195,15,2,0,1,1,3,1033,1921-12-18 16:00:00,96990,95/11/19
143,1,4,119,50,15,2,0,1,1,3,944.5,1921-12-27 15:00:00,48518,91/02/20
144,1,3,173,121,15,2,0,1,2,2,729.5,1921-12-27 15:30:00,41696,96/03/05
145,1,1,214,96,15,2,0,1,1,2,810,1921-12-25 16:30:00,44247,97/04/21
146,1,4,98,65,15,1,1,0,1,1,865,1921-12-11 17:00:00,20037,87/03/12
147,1,1,208,21,15,2,0,2,1,2,910,1921-12-19 19:30:00,54699,91/03/28
148,1,2,17,190,15,2,0,1,2,2,918.5,1921-12-16 16:30:00,99165,91/08/21
149,1,4,128,88,15,1,1,1,1,2,841,1921-12-18 19:00:00,98135,94/10/18
150,1,5,117,69,15,2,0,2,1,2,849.5,1921-12-07 20:00:00,98367,97/02/04
151,1,2,232,172,16,1,0,1,2,2,875.5,1921-12-08 20:30:00,98902,97/05/11
152,1,2,219,78,16,3,0,2,1,3,1046.5,1921-12-07 18:00:00,24508,89/05/11
153,1,1,71,45,16,3,0,1,1,1,924.5,1921-12-06 15:00:00,32726,83/02/04
154,1,5,91,41,16,1,1,0,1,2,745.5,1921-12-25 16:00:00,31954,82/10/03
155,1,3,46,138,16,3,0,1,2,2,975,1921-12-05 18:30:00,77447,91/10/09
156,1,5,160,45,16,2,0,1,2,1,912.5,1921-12-16 21:00:00,37048,83/02/04
157,1,1,248,106,16,1,2,0,2,4,973.5,1921-12-20 15:30:00,30101,81/12/03
158,1,3,216,125,16,1,1,1,2,1,859.5,1921-12-21 19:00:00,21499,87/03/20
159,1,2,45,106,16,3,1,1,3,2,738,1921-12-06 15:00:00,17350,81/12/03
160,1,1,245,125,16,1,1,1,3,4,976,1921-12-15 15:00:00,6901,87/03/20
161,1,4,12,2,17,2,2,0,3,2,939,1921-12-08 17:00:00,82535,91/03/11
162,1,4,151,87,17,1,1,0,2,3,1034.5,1921-12-10 17:30:00,11885,82/02/26
163,1,3,226,31,17,3,1,1,1,3,749.5,1921-12-16 18:30:00,41085,97/07/06
164,1,4,210,158,17,3,0,1,3,2,968,1921-12-25 18:30:00,87758,83/04/26
165,1,2,245,40,17,2,1,0,2,2,881,1921-12-17 20:00:00,6901,97/01/23
166,1,2,101,45,17,2,0,1,3,2,791,1921-12-02 21:30:00,35958,83/02/04
167,1,4,64,93,17,1,1,0,1,2,1009.5,1921-12-19 17:30:00,44095,88/03/04
168,1,5,104,114,17,3,2,0,3,4,921,1921-12-14 21:30:00,38399,86/10/12
169,1,5,4,144,17,2,1,1,2,2,930,1921-12-11 15:30:00,3139,92/02/10
170,1,4,98,64,17,3,0,2,1,2,1038,1921-12-12 20:00:00,20037,92/09/01
171,1,1,151,90,18,2,1,1,2,4,1074.5,1922-01-05 20:30:00,11885,97/01/12
172,1,2,176,97,18,3,1,0,2,2,893,1922-01-17 21:00:00,21173,83/06/04
173,1,3,240,28,18,1,0,1,1,2,836.5,1922-01-05 15:30:00,73263,95/05/04
174,1,5,17,179,18,1,0,2,3,2,844,1922-01-24 18:30:00,99165,93/10/19
175,1,5,142,185,18,3,1,1,3,4,1002,1922-01-28 15:30:00,56637,95/10/26
176,1,4,109,110,18,1,1,1,3,1,917.5,1922-01-05 19:00:00,60403,95/12/05
177,1,3,198,28,18,1,0,1,2,2,952,1922-01-19 20:30:00,47014,95/05/04
178,1,5,177,52,18,2,0,1,1,3,864.5,1922-01-28 20:00:00,58381,97/10/08
179,1,4,189,85,18,1,0,2,1,2,778.5,1922-01-18 17:30:00,39908,91/08/01
180,1,3,93,180,18,3,2,0,1,1,922.5,1922-01-15 17:30:00,70087,88/12/10
181,1,1,231,1,19,3,2,0,3,3,982.5,1922-01-25 20:00:00,10959,92/06/09
182,1,4,156,104,19,2,1,0,1,2,947.5,1922-01-17 16:30:00,73164,97/01/04
183,1,2,119,124,19,3,1,0,2,4,908.5,1922-01-03 16:00:00,48518,88/12/06
184,1,4,237,124,19,1,1,0,2,1,727.5,1922-01-06 16:00:00,83997,88/12/06
185,1,3,80,195,19,1,0,1,1,2,942.5,1922-01-04 20:30:00,68936,95/11/19
186,1,1,85,106,19,1,0,1,2,2,772.5,1922-01-13 19:30:00,59842,81/12/03
187,1,4,169,145,19,1,2,0,1,1,806.5,1922-01-20 20:00:00,79187,83/06/13
188,1,4,19,36,19,2,1,1,3,2,922.5,1922-01-04 19:30:00,67775,91/02/15
189,1,2,203,17,19,1,0,1,2,2,1122,1922-01-22 17:00:00,59973,84/11/06
190,1,5,119,81,19,1,0,2,1,2,977.5,1922-01-20 21:30:00,48518,82/07/02
191,1,2,248,34,20,2,1,1,2,2,960.5,1922-01-23 19:00:00,30101,95/03/02
192,1,4,197,13,20,2,0,1,1,2,940,1922-01-12 17:00:00,58313,88/04/18
193,1,4,234,146,20,1,1,1,2,2,695,1922-01-17 20:00:00,56773,94/09/14
194,1,3,114,174,20,1,0,1,2,4,901,1922-01-19 18:30:00,84135,96/01/22
195,1,3,146,199,20,3,1,1,3,4,905.5,1922-01-20 20:00:00,35877,91/12/06
196,1,2,150,93,20,2,0,1,3,4,1018,1922-01-15 18:00:00,73296,88/03/04
197,1,5,160,151,20,3,0,1,2,1,846.5,1922-01-26 17:30:00,37048,96/11/27
198,1,3,200,31,20,2,1,1,2,4,1007.5,1922-01-24 18:00:00,5195,97/07/06
199,1,5,215,94,20,1,1,1,2,1,1010.5,1922-01-05 18:00:00,40068,84/11/04
200,1,5,168,171,20,2,0,2,2,1,953,1922-01-28 21:00:00,29995,85/07/21
201,1,3,42,83,21,2,0,1,1,2,931.5,1922-02-26 18:30:00,95290,95/03/17
202,1,5,104,20,21,3,0,1,1,3,991,1922-02-12 20:00:00,38399,80/09/03
203,1,4,162,70,21,2,0,1,1,3,799.5,1922-02-09 17:00:00,31652,86/08/02
204,1,2,90,67,21,2,1,1,2,1,830.5,1922-02-19 15:30:00,65623,85/05/21
205,1,5,7,175,21,3,1,0,3,4,957,1922-02-18 18:30:00,55001,83/06/03
206,1,2,204,76,21,2,0,2,3,1,956.5,1922-02-08 18:30:00,59285,86/02/22
207,1,4,67,65,21,2,1,1,1,4,907.5,1922-02-19 17:30:00,60096,87/03/12
208,1,5,142,140,21,2,1,0,1,3,767,1922-02-26 16:00:00,56637,81/04/26
209,1,3,68,89,21,1,2,0,1,1,836,1922-02-03 15:00:00,80909,89/02/05
210,1,3,127,157,21,2,0,2,1,1,1053.5,1922-02-13 17:30:00,48547,81/09/14
211,1,2,166,178,22,1,2,0,3,2,820.5,1922-02-03 18:30:00,93763,86/07/10
212,1,2,40,22,22,2,1,1,2,2,917,1922-02-25 18:30:00,52589,86/09/25
213,1,1,179,87,22,3,1,0,2,4,1002.5,1922-02-04 16:30:00,79960,82/02/26
214,1,2,246,31,22,3,1,1,1,3,865,1922-02-15 17:30:00,82783,97/07/06
215,1,5,103,56,22,2,0,2,3,2,898.5,1922-02-20 16:30:00,56159,92/09/27
216,1,4,111,158,22,2,2,0,3,3,734,1922-02-07 18:00:00,39420,83/04/26
217,1,2,105,156,22,3,0,1,2,2,822,1922-02-15 17:00:00,4001,86/10/24
218,1,4,134,55,22,1,1,0,2,4,770.5,1922-02-05 15:00:00,86538,91/03/08
219,1,5,197,6,22,1,1,1,3,2,893,1922-02-18 16:30:00,58313,83/09/06
220,1,3,98,58,22,1,1,1,3,4,736.5,1922-02-24 21:30:00,20037,90/11/21
221,1,2,22,104,23,1,1,0,2,2,959.5,1922-02-15 18:00:00,60631,97/01/04
222,1,5,220,39,23,2,2,0,3,3,808.5,1922-02-24 19:30:00,88956,88/01/13
223,1,2,54,53,23,1,1,0,2,3,992,1922-02-02 19:00:00,92800,96/09/26
224,1,2,103,107,23,1,0,2,1,1,934.5,1922-02-14 15:30:00,56159,85/11/08
225,1,4,227,34,23,1,1,0,2,2,948.5,1922-02-16 17:30:00,81949,95/03/02
226,1,3,11,149,23,2,2,0,2,1,861.5,1922-02-14 16:00:00,47866,95/09/08
227,1,1,61,53,23,2,1,0,2,1,1055,1922-02-02 18:30:00,24311,96/09/26
228,1,5,181,121,23,1,1,1,1,1,1032,1922-02-25 15:30:00,63413,96/03/05
229,1,5,22,10,23,3,1,0,3,3,823.5,1922-02-12 19:00:00,60631,90/02/07
230,1,2,201,91,23,2,0,2,2,2,892,1922-02-10 18:30:00,14618,83/03/05
231,1,4,120,161,24,2,2,0,1,3,788,1922-03-14 19:00:00,34104,80/01/01
232,1,5,154,41,24,2,0,2,3,2,762.5,1922-03-20 16:00:00,12321,82/10/03
233,1,1,227,113,24,2,1,1,2,2,1076,1922-03-15 21:30:00,81949,81/04/09
234,1,4,111,133,24,2,2,0,2,3,941,1922-03-26 20:30:00,39420,89/06/24
235,1,3,187,171,24,2,0,1,2,3,964,1922-03-28 21:00:00,50025,85/07/21
236,1,2,194,162,24,2,1,1,3,3,695,1922-03-25 15:00:00,68093,86/11/20
237,1,1,53,96,24,3,1,1,1,1,1021,1922-03-01 20:00:00,37152,97/04/21
238,1,1,182,108,24,2,1,1,3,1,893.5,1922-03-07 18:00:00,95585,80/09/18
239,1,3,219,189,24,1,0,1,1,3,841,1922-03-19 19:30:00,24508,92/12/16
240,1,3,233,148,24,1,0,1,2,3,722.5,1922-03-12 21:30:00,46705,82/07/08
241,1,4,122,189,25,3,0,2,2,2,887,1922-03-08 17:00:00,81922,92/12/16
242,1,4,51,159,25,2,0,1,2,2,994.5,1922-03-15 15:00:00,20343,81/11/22
243,1,5,130,43,25,1,2,0,3,1,1240.5,1922-03-05 16:30:00,20133,88/02/11
244,1,3,141,21,25,2,2,0,2,3,795,1922-03-26 16:00:00,63298,91/03/28
245,1,1,123,10,25,1,1,0,2,2,898.5,1922-03-08 19:30:00,29138,90/02/07
246,1,4,164,139,25,1,0,1,2,3,962.5,1922-03-08 17:00:00,51163,90/08/18
247,1,5,191,157,25,2,1,1,3,2,1059,1922-03-10 21:00:00,88062,81/09/14
248,1,5,174,54,25,1,1,1,3,3,902,1922-03-10 16:30:00,40058,97/02/11
249,1,5,183,157,25,2,0,1,2,1,954,1922-03-05 17:30:00,86557,81/09/14
250,1,1,10,190,25,3,1,1,2,2,657.5,1922-03-03 19:30:00,86131,91/08/21
251,1,4,201,33,26,3,0,1,2,1,800.5,1922-04-05 16:30:00,14618,94/11/17
252,1,5,40,45,26,2,0,2,2,3,982,1922-04-23 16:00:00,52589,83/02/04
253,1,5,135,65,26,1,2,0,2,4,1034,1922-04-22 16:30:00,88015,87/03/12
254,1,5,41,133,26,2,1,1,1,2,973.5,1922-04-20 16:00:00,97011,89/06/24
255,1,2,141,33,26,1,1,0,2,3,871.5,1922-04-10 19:00:00,63298,94/11/17
256,1,2,208,86,26,2,0,1,2,3,778,1922-04-16 20:00:00,54699,95/06/22
257,1,1,137,49,26,2,0,1,3,1,988.5,1922-04-03 21:30:00,16561,96/01/18
258,1,2,21,170,26,3,1,0,1,1,977,1922-04-28 17:30:00,93584,93/12/25
259,1,5,243,81,26,1,1,1,2,1,1036.5,1922-04-07 19:00:00,96084,82/07/02
260,1,5,228,72,26,2,1,1,2,3,833.5,1922-04-06 21:00:00,59153,89/05/05
261,1,5,171,100,27,3,0,1,1,1,906,1922-04-05 16:30:00,21396,83/12/26
262,1,2,223,87,27,2,0,2,1,4,924.5,1922-04-09 17:00:00,6398,82/02/26
263,1,1,147,70,27,3,1,1,1,1,736.5,1922-04-11 15:00:00,31052,86/08/02
264,1,2,109,82,27,2,0,1,1,3,746,1922-04-15 15:00:00,60403,97/05/18
265,1,4,34,138,27,1,2,0,3,2,683.5,1922-04-09 21:00:00,76853,91/10/09
266,1,1,82,51,27,1,1,0,2,1,962.5,1922-04-17 19:00:00,46835,95/03/22
267,1,1,61,175,27,3,0,1,3,1,818,1922-04-12 19:00:00,24311,83/06/03
268,1,2,155,109,27,3,0,2,2,3,975,1922-04-26 20:30:00,78562,94/04/01
269,1,2,228,194,27,2,2,0,2,3,806.5,1922-04-08 17:30:00,59153,94/02/25
270,1,1,173,102,27,2,0,1,2,3,891.5,1922-04-09 18:00:00,41696,92/12/12
271,1,3,172,12,28,1,0,1,2,4,1063,1922-04-03 17:00:00,27769,91/02/01
272,1,5,66,122,28,1,1,0,3,2,933,1922-04-24 15:00:00,8329,83/03/10
273,1,4,229,199,28,2,0,1,3,3,958,1922-04-04 20:30:00,16160,91/12/06
274,1,2,210,117,28,1,0,1,3,3,769.5,1922-04-16 15:00:00,87758,80/04/10
275,1,2,108,76,28,1,1,0,2,2,1000,1922-04-18 18:30:00,98083,86/02/22
276,1,3,173,127,28,2,1,1,2,1,912,1922-04-25 17:30:00,41696,93/08/18
277,1,3,22,179,28,3,0,1,2,2,1041,1922-04-28 20:30:00,60631,93/10/19
278,1,1,106,37,28,2,0,1,2,1,1014.5,1922-04-14 19:00:00,27889,80/01/11
279,1,3,85,41,28,3,1,0,3,2,780,1922-04-09 15:30:00,59842,82/10/03
280,1,4,111,165,28,2,0,2,1,4,945.5,1922-04-27 16:30:00,39420,92/08/17
281,1,3,75,14,29,2,1,1,3,4,983.5,1922-05-11 16:30:00,84842,82/06/04
282,1,1,106,135,29,2,1,0,2,3,1035.5,1922-05-01 17:30:00,27889,94/01/05
283,1,5,192,63,29,2,0,2,3,2,805.5,1922-05-01 17:30:00,81086,91/07/15
284,1,5,210,137,29,1,0,1,1,2,787,1922-05-14 19:30:00,87758,84/08/04
285,1,3,166,115,29,1,2,0,1,1,1052,1922-05-04 17:00:00,93763,90/01/08
286,1,4,206,131,29,2,0,2,1,3,812,1922-05-09 18:00:00,22210,90/04/06
287,1,1,201,152,29,3,0,2,3,2,688,1922-05-23 15:30:00,14618,93/10/21
288,1,2,105,174,29,1,1,0,2,3,827,1922-05-26 20:00:00,4001,96/01/22
289,1,5,58,185,29,1,1,1,3,1,778,1922-05-15 15:00:00,53244,95/10/26
290,1,4,115,83,29,1,0,1,2,2,902.5,1922-05-25 16:30:00,23301,95/03/17
291,1,4,69,146,30,3,1,0,1,4,862,1922-05-16 18:00:00,54326,94/09/14
292,1,1,1,15,30,1,1,0,1,2,736,1922-05-18 21:00:00,18197,81/01/13
293,1,2,83,153,30,2,0,1,1,2,953.5,1922-05-14 19:30:00,26384,85/07/13
294,1,5,109,38,30,3,2,0,2,2,1059,1922-05-27 19:30:00,60403,84/11/04
295,1,3,225,13,30,2,0,2,2,1,887.5,1922-05-23 17:00:00,78942,88/04/18
296,1,2,207,56,30,2,1,1,3,1,863.5,1922-05-27 21:00:00,85320,92/09/27
